txn_id,customer_id,txn_date,txn_amount,txn_type,merchant_category,txn_channel,city,is_declined,city_tier
TXN000000295,CUST0022377,2024-08-05,2334.74,debit,utilities,card,Mumbai,0,tier1
TXN000000296,CUST0024667,2026-10-23,487.77,debit,healthcare,UPI,Kolkata,0,tier1
TXN000000297,CUST0006040,2027-04-18,853.34,refund,groceries,card,Delhi,0,tier1
TXN000000298,CUST0016921,2025-08-10,1599.31,debit,healthcare,UPI,Lucknow,0,tier2
TXN000000299,CUST0008269,2026-04-30,4246.68,debit,travel,UPI,Bengaluru,0,tier1
TXN000000300,CUST0029274,2026-04-18,1762.02,debit,fashion,UPI,Kolkata,0,tier1
TXN000000301,CUST0007347,2024-10-21,1766.3,debit,education,UPI,Ahmedabad,0,tier2
TXN000000302,CUST0020345,2024-07-29,237.28,debit,utilities,UPI,Coimbatore,0,tier2
TXN000000303,CUST0006164,2024-03-08,5809.8,credit,fuel,UPI,Visakhapatnam,0,tier2
TXN000000304,CUST0016743,2026-06-03,179.19,credit,healthcare,UPI,Jaipur,0,tier2
TXN000000305,CUST0016990,2025-06-19,3978.93,debit,utilities,UPI,Chennai,0,tier1
TXN000000306,CUST0003030,2026-04-21,790.34,credit,utilities,card,Ahmedabad,1,tier2
TXN000000307,CUST0023725,2026-09-18,510.28,credit,healthcare,UPI,Lucknow,0,tier2
TXN000000308,CUST0021514,2024-07-11,288.84,debit,travel,UPI,Bengaluru,0,tier1
TXN000000309,CUST0028465,2024-07-03,236.92,debit,entertainment,UPI,Patna,0,tier2
TXN000000310,CUST0022629,2025-02-13,694.25,debit,electronics,card,Indore,0,tier2
TXN000000311,CUST0022715,2025-04-20,1746.56,debit,entertainment,card,Indore,0,tier2
TXN000000312,CUST0018489,2026-02-07,200.93,debit,utilities,UPI,Delhi,0,tier1
TXN000000313,CUST0020572,2024-07-05,262.81,credit,electronics,card,Jaipur,0,tier2
TXN000000314,CUST0022620,2026-05-11,20188.02,credit,dining,UPI,Patna,0,tier2
TXN000000315,CUST0018377,2024-07-21,893.58,debit,fashion,UPI,Mumbai,0,tier1
TXN000000316,CUST0018066,2027-06-14,384.14,credit,dining,UPI,Pune,0,tier1
TXN000000317,CUST0023100,2025-07-11,9617.83,credit,fuel,card,Hyderabad,0,tier1
TXN000000318,CUST0006691,2025-03-08,917.89,debit,electronics,UPI,Kochi,0,tier2
TXN000000319,CUST0024689,2025-10-28,882.87,debit,fuel,card,Chennai,0,tier1
TXN000000320,CUST0022057,2026-09-27,4134.88,debit,travel,UPI,Kochi,0,tier2
TXN000000321,CUST0003296,2027-05-10,1448.92,credit,electronics,UPI,Delhi,0,tier1
TXN000000322,CUST0019804,2027-03-14,2816.68,debit,entertainment,UPI,Delhi,0,tier1
TXN000000323,CUST0007609,2025-07-21,326.12,debit,entertainment,UPI,Delhi,0,tier1
TXN000000324,CUST0005717,2026-06-06,1552.79,credit,groceries,UPI,Kolkata,0,tier1
TXN000000325,CUST0003303,2025-01-13,332.8,refund,dining,card,Ahmedabad,0,tier2
TXN000000326,CUST0022456,2025-06-04,912.61,credit,fuel,card,Mumbai,0,tier1
TXN000000327,CUST0005454,2026-03-20,697.82,debit,fuel,card,Vadodara,0,tier2
TXN000000328,CUST0010556,2027-04-11,506.52,credit,education,UPI,Mumbai,0,tier1
TXN000000329,CUST0022138,2025-10-02,319.25,credit,fuel,UPI,Pune,0,tier1
TXN000000330,CUST0010350,2024-05-31,585.98,debit,groceries,card,Patna,0,tier2
TXN000000331,CUST0006712,2025-08-11,1085.84,credit,healthcare,UPI,Indore,0,tier2
TXN000000332,CUST0007060,2025-02-06,185.88,credit,education,card,Kolkata,0,tier1
TXN000000333,CUST0016848,2024-08-19,648.01,debit,entertainment,UPI,Mumbai,0,tier1
TXN000000334,CUST0027291,2027-06-29,771.77,debit,education,UPI,Chennai,0,tier1
TXN000000335,CUST0021770,2025-11-29,1485.62,debit,healthcare,UPI,Visakhapatnam,0,tier2
TXN000000336,CUST0009632,2027-01-11,343.5,debit,utilities,UPI,Delhi,0,tier1
TXN000000337,CUST0008682,2026-06-19,1551.84,credit,fashion,UPI,Indore,0,tier2
TXN000000338,CUST0026199,2024-03-03,968.35,debit,electronics,UPI,Bhopal,0,tier2
TXN000000339,CUST0007556,2024-05-04,587.56,credit,electronics,UPI,Chennai,0,tier1
TXN000000340,CUST0013097,2025-06-20,648.63,credit,entertainment,UPI,Hyderabad,0,tier1
TXN000000341,CUST0015001,2024-04-27,719.02,credit,dining,card,Patna,0,tier2
TXN000000342,CUST0020604,2027-02-07,437.05,debit,dining,card,Patna,0,tier2
TXN000000343,CUST0028877,2025-12-05,1031.2,debit,travel,card,Coimbatore,0,tier2
TXN000000344,CUST0029554,2026-11-05,1719.46,debit,education,card,Jaipur,0,tier2
TXN000000345,CUST0012238,2025-06-18,4012.93,credit,electronics,UPI,Lucknow,0,tier2
TXN000000346,CUST0017848,2027-02-03,452.13,debit,entertainment,card,Ahmedabad,0,tier2
TXN000000347,CUST0014758,2024-01-18,1375.57,debit,healthcare,card,Hyderabad,0,tier1
TXN000000348,CUST0029633,2024-08-15,502.99,debit,entertainment,card,Bengaluru,0,tier1
TXN000000349,CUST0006100,2026-08-24,755.36,debit,fuel,card,Surat,1,tier2
TXN000000350,CUST0017740,2025-11-24,10231.71,debit,travel,card,Chennai,0,tier1
TXN000000351,CUST0029144,2026-05-22,14921.31,debit,fuel,card,Indore,0,tier2
TXN000000352,CUST0005183,2024-12-30,977.45,debit,education,UPI,Delhi,0,tier1
TXN000000353,CUST0006937,2024-03-05,90.48,credit,groceries,UPI,Hyderabad,0,tier1
TXN000000354,CUST0007655,2026-08-23,902.98,debit,dining,UPI,Patna,0,tier2
TXN000000355,CUST0028002,2026-02-24,3137.82,debit,travel,UPI,Mumbai,0,tier1
TXN000000356,CUST0028163,2024-10-09,634.57,credit,travel,card,Kolkata,0,tier1
TXN000000357,CUST0029782,2025-03-18,253.04,debit,groceries,card,Indore,0,tier2
TXN000000358,CUST0002728,2026-07-17,2044.51,refund,travel,UPI,Chennai,0,tier1
TXN000000359,CUST0006798,2024-01-29,1978.12,credit,fuel,card,Ahmedabad,0,tier2
TXN000000360,CUST0028316,2025-10-13,11333.68,debit,travel,card,Patna,0,tier2
TXN000000361,CUST0009535,2027-05-27,977.72,debit,entertainment,UPI,Kolkata,0,tier1
TXN000000362,CUST0026055,2026-05-28,2714.86,debit,healthcare,UPI,Vadodara,0,tier2
TXN000000363,CUST0022653,2026-09-16,2030.16,debit,utilities,UPI,Coimbatore,0,tier2
TXN000000364,CUST0029375,2025-06-15,1337.5,debit,dining,card,Lucknow,0,tier2
TXN000000365,CUST0016027,2024-11-20,930.51,debit,fuel,UPI,Indore,0,tier2
TXN000000366,CUST0020924,2025-06-26,1932.38,debit,electronics,UPI,Bengaluru,0,tier1
TXN000000367,CUST0009818,2024-06-16,309.84,debit,groceries,card,Coimbatore,1,tier2
TXN000000368,CUST0010697,2024-02-22,1514.6,debit,fashion,UPI,Bengaluru,0,tier1
TXN000000369,CUST0008803,2027-01-03,882.3,debit,fashion,UPI,Bhopal,0,tier2
TXN000000370,CUST0000254,2026-09-16,591.55,credit,dining,card,Kolkata,0,tier1
TXN000000371,CUST0006199,2026-09-24,2774.12,debit,utilities,card,Delhi,0,tier1
TXN000000372,CUST0013028,2027-02-20,1436.64,debit,dining,card,Bengaluru,0,tier1
TXN000000373,CUST0026830,2025-03-31,315.02,debit,groceries,card,Pune,0,tier1
TXN000000374,CUST0024757,2025-11-29,661.52,debit,fashion,card,Indore,0,tier2
TXN000000375,CUST0023976,2026-04-17,1971.99,credit,education,card,Indore,0,tier2
TXN000000376,CUST0002719,2025-04-08,999.39,debit,healthcare,UPI,Mumbai,0,tier1
TXN000000377,CUST0017015,2026-05-17,20473.38,debit,education,card,Coimbatore,0,tier2
TXN000000378,CUST0013581,2024-11-23,915.23,debit,groceries,UPI,Bengaluru,0,tier1
TXN000000379,CUST0009936,2024-08-10,389.06,debit,fuel,UPI,Indore,0,tier2
TXN000000380,CUST0023694,2025-08-22,793.37,debit,fuel,card,Bhopal,0,tier2
TXN000000381,CUST0018839,2024-03-13,2713.32,credit,travel,UPI,Delhi,0,tier1
TXN000000382,CUST0014657,2024-05-23,7765.76,credit,fashion,UPI,Coimbatore,0,tier2
TXN000000383,CUST0011371,2024-06-09,1000.67,credit,education,UPI,Kochi,0,tier2
TXN000000384,CUST0023624,2025-11-23,1686.16,credit,education,UPI,Pune,0,tier1
TXN000000385,CUST0009907,2026-08-23,3096.67,debit,education,UPI,Nagpur,1,tier2
TXN000000386,CUST0007882,2026-12-20,1397.41,credit,entertainment,UPI,Indore,0,tier2
TXN000000387,CUST0020635,2026-05-08,234.8,debit,travel,card,Kolkata,0,tier1
TXN000000388,CUST0027945,2024-01-15,6289.23,credit,groceries,UPI,Bengaluru,0,tier1
TXN000000389,CUST0011322,2024-08-20,1570.61,credit,groceries,UPI,Vadodara,0,tier2
TXN000000390,CUST0008987,2024-03-01,4013.17,credit,utilities,card,Pune,0,tier1
TXN000000391,CUST0020170,2025-09-02,1720.03,debit,fashion,UPI,Bhopal,1,tier2
TXN000000392,CUST0029300,2027-04-25,1673.68,debit,healthcare,card,Delhi,0,tier1
TXN000000393,CUST0010450,2027-05-10,5902.59,debit,fashion,UPI,Surat,0,tier2
TXN000000394,CUST0008146,2026-10-25,789.65,debit,fuel,card,Pune,0,tier1
TXN000000395,CUST0001391,2024-01-28,2364.7,debit,fuel,card,Delhi,0,tier1
TXN000000396,CUST0015684,2025-02-21,955.2,credit,groceries,UPI,Pune,0,tier1
TXN000000397,CUST0012590,2025-04-06,677.98,debit,healthcare,UPI,Visakhapatnam,0,tier2
TXN000000398,CUST0022252,2024-12-05,1572.07,debit,dining,UPI,Delhi,0,tier1
TXN000000399,CUST0002631,2026-10-28,720.94,debit,entertainment,UPI,Ahmedabad,0,tier2
TXN000000400,CUST0015416,2025-04-07,4791.53,debit,entertainment,card,Delhi,0,tier1
TXN000000401,CUST0010403,2026-01-03,5307.57,debit,utilities,card,Jaipur,0,tier2
TXN000000402,CUST0025184,2027-04-10,778.96,refund,electronics,UPI,Bengaluru,0,tier1
TXN000000403,CUST0004245,2025-12-22,575.89,debit,dining,UPI,Mumbai,0,tier1
TXN000000404,CUST0007653,2025-04-09,1477.19,debit,groceries,UPI,Mumbai,0,tier1
TXN000000405,CUST0012390,2026-11-05,5505.34,debit,fashion,UPI,Bengaluru,0,tier1
TXN000000406,CUST0005529,2025-03-12,212.46,debit,electronics,card,Chennai,0,tier1
TXN000000407,CUST0017708,2025-04-03,1282.35,debit,education,card,Mumbai,0,tier1
TXN000000408,CUST0018393,2026-11-10,892.52,debit,dining,card,Bhopal,0,tier2
TXN000000409,CUST0019036,2024-01-21,2028.29,refund,travel,UPI,Nagpur,0,tier2
TXN000000410,CUST0008549,2024-09-13,1866.08,debit,fashion,UPI,Chennai,0,tier1
TXN000000411,CUST0024564,2025-09-11,1530.65,debit,healthcare,UPI,Indore,0,tier2
TXN000000412,CUST0017609,2025-02-16,3589.34,credit,education,UPI,Chennai,0,tier1
TXN000000413,CUST0008917,2025-11-12,991.0,debit,utilities,UPI,Vadodara,0,tier2
TXN000000414,CUST0012928,2026-12-09,2325.85,debit,fashion,UPI,Pune,0,tier1
TXN000000415,CUST0015994,2025-08-09,1563.66,refund,healthcare,card,Jaipur,0,tier2
TXN000000416,CUST0023579,2025-03-29,907.48,debit,travel,UPI,Pune,0,tier1
TXN000000417,CUST0025412,2025-06-08,1347.43,debit,groceries,UPI,Delhi,0,tier1
TXN000000418,CUST0008972,2025-04-13,416.17,debit,dining,card,Patna,0,tier2
TXN000000419,CUST0012932,2024-11-01,150.53,debit,entertainment,UPI,Visakhapatnam,0,tier2
TXN000000420,CUST0007078,2026-03-17,909.7,credit,utilities,card,Bengaluru,0,tier1
TXN000000421,CUST0025842,2024-03-29,712.6,debit,dining,UPI,Visakhapatnam,0,tier2
TXN000000422,CUST0024136,2024-10-23,695.09,debit,fuel,UPI,Nagpur,0,tier2
TXN000000423,CUST0007427,2024-08-18,1753.3,debit,groceries,card,Jaipur,0,tier2
TXN000000424,CUST0006973,2025-03-29,859.37,debit,entertainment,card,Kolkata,0,tier1
TXN000000425,CUST0016838,2024-05-06,1279.14,credit,entertainment,card,Bhopal,0,tier2
TXN000000426,CUST0004836,2026-02-03,595.55,credit,electronics,UPI,Lucknow,0,tier2
TXN000000427,CUST0028340,2027-06-06,667.4,credit,groceries,card,Chennai,0,tier1
TXN000000428,CUST0004819,2025-10-19,126.44,debit,healthcare,card,Mumbai,0,tier1
TXN000000429,CUST0027838,2026-04-06,1169.26,debit,utilities,UPI,Visakhapatnam,0,tier2
TXN000000430,CUST0015330,2024-06-02,2443.26,debit,travel,UPI,Mumbai,0,tier1
TXN000000431,CUST0005798,2024-07-24,1378.02,debit,travel,UPI,Lucknow,0,tier2
TXN000000432,CUST0025788,2024-09-05,627.42,debit,groceries,card,Pune,0,tier1
TXN000000433,CUST0004395,2027-03-05,449.36,debit,groceries,UPI,Visakhapatnam,0,tier2
TXN000000434,CUST0010033,2027-05-07,1755.16,refund,entertainment,card,Kolkata,0,tier1
TXN000000435,CUST0023183,2026-08-14,3519.64,credit,utilities,UPI,Lucknow,1,tier2
TXN000000436,CUST0000317,2027-05-30,406.97,debit,utilities,card,Nagpur,0,tier2
TXN000000437,CUST0001078,2026-11-04,671.83,debit,healthcare,card,Patna,0,tier2
TXN000000438,CUST0013024,2027-01-29,1070.2,credit,fuel,UPI,Patna,0,tier2
TXN000000439,CUST0012191,2025-07-29,3017.52,debit,fuel,UPI,Pune,0,tier1
TXN000000440,CUST0013359,2026-06-19,7427.49,debit,dining,card,Ahmedabad,0,tier2
TXN000000441,CUST0018977,2025-08-24,425.51,debit,education,UPI,Pune,0,tier1
TXN000000442,CUST0021340,2025-12-31,20585.19,debit,utilities,card,Surat,1,tier2
TXN000000443,CUST0008281,2025-04-28,1208.84,debit,entertainment,card,Hyderabad,0,tier1
TXN000000444,CUST0014297,2025-01-03,687.4,debit,utilities,card,Mumbai,0,tier1
TXN000000445,CUST0011388,2025-01-30,939.67,debit,healthcare,card,Delhi,0,tier1
TXN000000446,CUST0027766,2025-08-02,2824.73,debit,entertainment,UPI,Nagpur,0,tier2
TXN000000447,CUST0006233,2026-12-19,268.96,credit,education,card,Ahmedabad,0,tier2
TXN000000448,CUST0017076,2025-11-19,14679.26,credit,healthcare,card,Ahmedabad,0,tier2
TXN000000449,CUST0010961,2024-03-10,8117.67,credit,electronics,card,Lucknow,0,tier2
TXN000000450,CUST0011421,2025-10-02,485.57,debit,electronics,card,Mumbai,0,tier1
TXN000000451,CUST0003522,2024-04-03,566.48,debit,education,UPI,Patna,0,tier2
TXN000000452,CUST0018305,2025-08-11,28884.58,debit,electronics,UPI,Indore,0,tier2
TXN000000453,CUST0011299,2027-05-26,4159.13,debit,education,UPI,Vadodara,0,tier2
TXN000000454,CUST0014886,2026-12-29,3691.08,refund,healthcare,card,Bhopal,0,tier2
TXN000000455,CUST0009756,2025-01-17,1615.51,debit,dining,card,Kochi,0,tier2
TXN000000456,CUST0009513,2024-11-12,20248.78,debit,entertainment,UPI,Mumbai,0,tier1
TXN000000457,CUST0010087,2025-07-31,948.61,debit,utilities,card,Jaipur,0,tier2
TXN000000458,CUST0012651,2026-08-16,1175.32,debit,entertainment,card,Mumbai,0,tier1
TXN000000459,CUST0029154,2027-05-04,1701.37,debit,entertainment,UPI,Surat,0,tier2
TXN000000460,CUST0010521,2025-02-14,11000.46,debit,fashion,card,Pune,0,tier1
TXN000000461,CUST0009597,2027-05-09,1522.02,credit,dining,card,Mumbai,0,tier1
TXN000000462,CUST0017069,2025-03-23,247.52,debit,groceries,card,Bengaluru,1,tier1
TXN000000463,CUST0008715,2025-02-05,1415.65,debit,groceries,UPI,Kolkata,0,tier1
TXN000000464,CUST0029658,2026-01-13,2284.56,credit,travel,UPI,Surat,0,tier2
TXN000000465,CUST0013924,2024-10-29,2279.13,credit,fuel,UPI,Bengaluru,0,tier1
TXN000000466,CUST0016581,2026-04-07,710.47,debit,fuel,UPI,Bengaluru,0,tier1
TXN000000467,CUST0025054,2027-05-26,756.1,debit,travel,card,Surat,0,tier2
TXN000000468,CUST0012354,2025-11-29,1276.76,debit,healthcare,UPI,Ahmedabad,0,tier2
TXN000000469,CUST0011575,2025-03-25,1126.27,refund,travel,UPI,Delhi,0,tier1
TXN000000470,CUST0020178,2024-05-07,8566.81,credit,education,card,Mumbai,0,tier1
TXN000000471,CUST0027190,2026-05-15,1696.09,refund,dining,UPI,Mumbai,0,tier1
TXN000000472,CUST0028809,2024-09-09,12237.35,debit,education,UPI,Ahmedabad,0,tier2
TXN000000473,CUST0028784,2026-11-23,6512.11,debit,electronics,UPI,Bengaluru,0,tier1
TXN000000474,CUST0003690,2025-01-06,459.6,debit,groceries,card,Hyderabad,0,tier1
TXN000000475,CUST0014475,2024-06-18,4246.87,debit,utilities,UPI,Hyderabad,0,tier1
TXN000000476,CUST0001613,2026-09-29,2045.63,debit,healthcare,card,Patna,1,tier2
TXN000000477,CUST0001486,2024-03-22,1877.17,debit,groceries,UPI,Lucknow,0,tier2
TXN000000478,CUST0019152,2026-10-09,2814.65,debit,utilities,card,Mumbai,1,tier1
TXN000000479,CUST0008922,2027-02-13,925.15,debit,education,UPI,Patna,0,tier2
TXN000000480,CUST0022352,2024-12-31,25471.63,debit,electronics,card,Kolkata,0,tier1
TXN000000481,CUST0011457,2026-10-16,1805.16,debit,electronics,card,Delhi,0,tier1
TXN000000482,CUST0014591,2025-04-30,1178.78,debit,utilities,UPI,Bengaluru,0,tier1
TXN000000483,CUST0023046,2025-08-19,243.56,debit,electronics,UPI,Bengaluru,0,tier1
TXN000000484,CUST0013615,2024-03-26,104.41,debit,entertainment,UPI,Lucknow,0,tier2
TXN000000485,CUST0026799,2024-11-29,8667.4,credit,dining,UPI,Bengaluru,0,tier1
TXN000000486,CUST0023601,2025-06-14,334.67,credit,fuel,card,Jaipur,0,tier2
TXN000000487,CUST0011771,2024-07-22,873.89,debit,education,card,Ahmedabad,0,tier2
TXN000000488,CUST0014514,2024-03-11,222.84,credit,entertainment,UPI,Bengaluru,0,tier1
TXN000000489,CUST0002020,2024-05-16,577.44,debit,education,UPI,Visakhapatnam,0,tier2
TXN000000490,CUST0019494,2025-01-02,1198.94,debit,healthcare,UPI,Jaipur,0,tier2
TXN000000491,CUST0008815,2026-08-04,590.42,debit,utilities,UPI,Delhi,0,tier1
TXN000000492,CUST0027863,2027-04-11,6616.01,credit,fashion,UPI,Jaipur,0,tier2
TXN000000493,CUST0001118,2026-11-08,621.3,debit,dining,card,Chennai,0,tier1
TXN000000494,CUST0018967,2024-01-12,173.26,debit,fuel,UPI,Chennai,0,tier1
TXN000000495,CUST0025955,2026-11-22,427.66,refund,healthcare,UPI,Bengaluru,0,tier1
TXN000000496,CUST0008380,2026-11-12,1576.21,debit,healthcare,UPI,Hyderabad,0,tier1
TXN000000497,CUST0027244,2024-05-07,2246.69,debit,education,UPI,Ahmedabad,0,tier2
TXN000000498,CUST0028095,2024-06-05,6258.38,debit,electronics,UPI,Surat,0,tier2
TXN000000499,CUST0001935,2027-01-05,5548.72,debit,electronics,UPI,Hyderabad,0,tier1
TXN000000500,CUST0018115,2024-07-14,455.44,debit,healthcare,UPI,Kochi,0,tier2
TXN000000501,CUST0017719,2025-02-28,864.6,debit,groceries,card,Hyderabad,0,tier1
TXN000000502,CUST0020821,2027-01-24,2441.86,debit,entertainment,card,Surat,0,tier2
TXN000000503,CUST0018899,2027-04-11,357.42,debit,travel,UPI,Bengaluru,0,tier1
TXN000000504,CUST0011785,2025-04-10,839.48,debit,electronics,card,Mumbai,0,tier1
TXN000000505,CUST0000623,2024-04-23,262.67,debit,fashion,UPI,Nagpur,0,tier2
TXN000000506,CUST0013943,2025-11-25,1401.4,debit,travel,UPI,Bengaluru,0,tier1
TXN000000507,CUST0014423,2025-09-06,1288.27,debit,utilities,UPI,Kolkata,0,tier1
TXN000000508,CUST0024691,2026-08-07,598.06,debit,healthcare,UPI,Indore,0,tier2
TXN000000509,CUST0020742,2026-02-23,701.58,debit,groceries,card,Pune,0,tier1
TXN000000510,CUST0017658,2026-12-21,6529.47,debit,travel,UPI,Pune,0,tier1
TXN000000511,CUST0021912,2024-10-12,1801.24,debit,entertainment,card,Visakhapatnam,0,tier2
TXN000000512,CUST0004825,2027-03-22,350.84,debit,utilities,UPI,Hyderabad,0,tier1
TXN000000513,CUST0028980,2026-07-14,770.06,refund,fashion,UPI,Delhi,0,tier1
TXN000000514,CUST0021213,2026-09-07,1274.82,debit,entertainment,card,Mumbai,0,tier1
TXN000000515,CUST0016651,2027-04-28,6960.17,debit,fashion,UPI,Kochi,0,tier2
TXN000000516,CUST0028280,2026-04-28,2805.71,debit,healthcare,UPI,Kolkata,0,tier1
TXN000000517,CUST0024528,2025-10-03,935.81,debit,entertainment,UPI,Nagpur,0,tier2
TXN000000518,CUST0003521,2024-12-28,709.98,credit,travel,UPI,Hyderabad,0,tier1
TXN000000519,CUST0006764,2025-06-08,544.32,debit,fashion,card,Mumbai,0,tier1
TXN000000520,CUST0009605,2024-08-13,271.83,debit,travel,UPI,Kolkata,0,tier1
TXN000000521,CUST0026444,2024-07-30,444.15,debit,entertainment,UPI,Patna,0,tier2
TXN000000522,CUST0005305,2024-01-03,4226.73,debit,dining,card,Chennai,0,tier1
TXN000000523,CUST0001473,2026-06-09,248.0,debit,utilities,UPI,Nagpur,1,tier2
TXN000000524,CUST0022722,2025-04-03,623.48,debit,travel,UPI,Mumbai,0,tier1
TXN000000525,CUST0003917,2025-08-30,2160.5,debit,healthcare,card,Mumbai,0,tier1
TXN000000526,CUST0012682,2024-01-02,2450.69,debit,electronics,UPI,Jaipur,0,tier2
TXN000000527,CUST0011489,2024-07-13,721.34,debit,education,UPI,Mumbai,0,tier1
TXN000000528,CUST0014264,2025-02-23,854.38,debit,travel,UPI,Hyderabad,0,tier1
TXN000000529,CUST0024597,2024-11-13,3022.13,debit,healthcare,UPI,Patna,0,tier2
TXN000000530,CUST0021681,2025-03-12,662.24,debit,education,card,Coimbatore,0,tier2
TXN000000531,CUST0015574,2026-04-01,1289.42,debit,fashion,card,Nagpur,0,tier2
TXN000000532,CUST0016300,2026-01-09,643.05,credit,dining,UPI,Kolkata,0,tier1
TXN000000533,CUST0027863,2024-07-21,1617.63,debit,dining,UPI,Jaipur,0,tier2
TXN000000534,CUST0001736,2026-08-10,1665.91,debit,groceries,card,Bengaluru,0,tier1
TXN000000535,CUST0004890,2027-03-10,1982.6,credit,electronics,UPI,Mumbai,1,tier1
TXN000000536,CUST0026422,2026-11-02,33.79,debit,travel,card,Nagpur,0,tier2
TXN000000537,CUST0027844,2027-02-13,427.21,debit,healthcare,card,Jaipur,1,tier2
TXN000000538,CUST0025285,2025-05-19,3886.04,debit,electronics,UPI,Mumbai,0,tier1
TXN000000539,CUST0026991,2027-03-23,1174.64,credit,education,UPI,Chennai,0,tier1
TXN000000540,CUST0003964,2026-08-22,2221.81,debit,utilities,UPI,Hyderabad,0,tier1
TXN000000541,CUST0003304,2025-03-03,4255.11,debit,groceries,card,Pune,0,tier1
TXN000000542,CUST0020425,2026-01-12,6031.99,debit,dining,UPI,Hyderabad,0,tier1
TXN000000543,CUST0014637,2024-03-18,4371.25,debit,dining,card,Kolkata,0,tier1
TXN000000544,CUST0016464,2025-10-09,5713.56,debit,education,UPI,Surat,0,tier2
TXN000000545,CUST0020906,2027-04-25,1221.27,debit,education,card,Mumbai,0,tier1
TXN000000546,CUST0023828,2024-10-16,90.16,debit,education,UPI,Ahmedabad,0,tier2
TXN000000547,CUST0024009,2025-12-17,4903.31,debit,dining,card,Delhi,0,tier1
TXN000000548,CUST0007100,2024-01-05,18533.43,debit,fashion,card,Nagpur,0,tier2
TXN000000549,CUST0027724,2024-06-26,1282.97,credit,healthcare,card,Chennai,1,tier1
TXN000000550,CUST0004859,2025-01-23,743.35,credit,electronics,UPI,Kolkata,0,tier1
TXN000000551,CUST0020977,2027-03-09,282.65,credit,utilities,card,Hyderabad,0,tier1
TXN000000552,CUST0020756,2024-03-15,129.21,credit,dining,UPI,Patna,0,tier2
TXN000000553,CUST0008183,2024-05-29,351.46,debit,education,card,Kolkata,0,tier1
TXN000000554,CUST0004319,2025-08-26,9186.77,debit,dining,card,Coimbatore,0,tier2
TXN000000555,CUST0016377,2027-02-13,2431.37,credit,fuel,card,Hyderabad,0,tier1
TXN000000556,CUST0015695,2024-09-17,2054.11,refund,entertainment,card,Chennai,1,tier1
TXN000000557,CUST0002946,2026-12-24,2457.21,credit,entertainment,UPI,Bhopal,0,tier2
TXN000000558,CUST0020935,2025-06-23,1438.79,credit,entertainment,UPI,Chennai,0,tier1
TXN000000559,CUST0022535,2027-03-27,355.57,debit,electronics,card,Hyderabad,0,tier1
