loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursal_date,city,income_band,credit_score_band,acquisition_channel
LN00000282,CUST0000918,454647.05,18,22.19,2025-04-29,Delhi,6-10L,300-550,organic
LN00000283,CUST0028730,622042.16,24,22.44,2024-08-09,Pune,6-10L,300-550,app_store
LN00000284,CUST0010601,671810.64,18,14.56,2024-07-31,Hyderabad,10-15L,650-850,referral
LN00000285,CUST0029671,899382.02,18,15.14,2024-09-05,Nagpur,10-15L,650-850,DSA
LN00000286,CUST0010137,248355.03,36,21.56,2024-07-26,Bengaluru,3-6L,550-600,affiliate
LN00000287,CUST0021675,2428384.52,12,22.76,2024-06-11,Chennai,>15L,550-600,referral
LN00000288,CUST0003968,2633103.53,12,17.2,2024-10-14,Delhi,>15L,600-650,referral
LN00000289,CUST0018425,77676.54,24,20.51,2024-11-08,Patna,<3L,550-600,organic
LN00000290,CUST0007856,18155.91,24,16.82,2024-05-31,Delhi,<3L,600-650,DSA
LN00000291,CUST0026561,216160.33,18,18.92,2025-06-29,Nagpur,6-10L,550-600,referral
LN00000292,CUST0003146,227813.66,12,15.37,2025-02-16,Nagpur,6-10L,650-850,DSA
LN00000293,CUST0000299,75114.67,24,19.13,2024-08-09,Delhi,3-6L,600-650,organic
LN00000294,CUST0021084,99978.63,18,21.59,2024-11-13,Jaipur,3-6L,550-600,DSA
LN00000295,CUST0029249,684411.74,18,17.78,2024-12-26,Pune,10-15L,600-650,DSA
LN00000296,CUST0025453,567421.68,18,14.55,2025-02-18,Lucknow,6-10L,650-850,organic
LN00000297,CUST0008404,104040.32,24,15.43,2025-03-21,Kochi,3-6L,650-850,organic
LN00000298,CUST0001146,1557366.41,36,14.05,2024-12-01,Delhi,>15L,650-850,organic
LN00000299,CUST0002132,1208518.11,24,15.48,2024-12-15,Patna,10-15L,600-650,organic
LN00000300,CUST0014855,418363.84,24,20.3,2024-10-20,Vadodara,6-10L,550-600,organic
LN00000301,CUST0027731,603899.02,12,14.41,2024-02-12,Delhi,10-15L,650-850,referral
LN00000302,CUST0003730,226251.52,18,12.42,2024-05-13,Surat,3-6L,650-850,affiliate
LN00000303,CUST0025552,618862.66,24,12.94,2024-01-18,Nagpur,6-10L,650-850,DSA
LN00000304,CUST0015780,291908.75,18,11.75,2024-10-27,Jaipur,3-6L,650-850,organic
LN00000305,CUST0001512,73759.72,12,19.03,2025-06-02,Pune,<3L,600-650,organic
LN00000306,CUST0023244,155291.35,18,20.01,2024-03-19,Chennai,3-6L,550-600,organic
LN00000307,CUST0004793,184908.17,18,25.08,2024-01-29,Surat,3-6L,300-550,referral
LN00000308,CUST0025374,612476.03,18,15.05,2024-12-23,Hyderabad,6-10L,650-850,referral
LN00000309,CUST0003969,858751.82,24,20.05,2025-06-11,Kolkata,10-15L,550-600,DSA
LN00000310,CUST0010301,167897.99,36,23.31,2025-03-19,Vadodara,3-6L,550-600,DSA
LN00000311,CUST0020131,61988.18,24,15.9,2024-03-03,Delhi,<3L,650-850,affiliate
LN00000312,CUST0025280,666362.72,18,12.64,2024-11-01,Pune,10-15L,650-850,app_store
LN00000313,CUST0012787,30920.66,12,29.0,2024-01-05,Pune,<3L,300-550,organic
LN00000314,CUST0023066,288620.28,12,13.21,2024-08-15,Chennai,3-6L,650-850,organic
LN00000315,CUST0018676,230227.58,18,20.0,2025-07-08,Lucknow,6-10L,600-650,organic
LN00000316,CUST0016623,1261786.38,18,12.85,2024-03-08,Mumbai,10-15L,650-850,referral
LN00000317,CUST0018316,1158849.29,24,16.18,2024-09-16,Pune,10-15L,600-650,DSA
LN00000318,CUST0027624,859577.74,12,15.18,2025-01-19,Pune,10-15L,600-650,organic
LN00000319,CUST0009043,180358.07,18,15.19,2024-08-12,Pune,3-6L,650-850,organic
LN00000320,CUST0022082,650807.64,12,15.47,2024-02-29,Bengaluru,10-15L,600-650,referral
LN00000321,CUST0008030,246217.0,18,19.16,2024-03-20,Bengaluru,3-6L,550-600,organic
LN00000322,CUST0024541,195936.67,18,12.3,2024-05-30,Ahmedabad,3-6L,650-850,app_store
LN00000323,CUST0026764,682051.71,24,13.35,2024-03-05,Delhi,6-10L,650-850,app_store
LN00000324,CUST0015572,1029625.26,18,15.37,2024-11-08,Hyderabad,10-15L,650-850,organic
LN00000325,CUST0029206,67962.94,24,22.1,2025-05-07,Patna,<3L,550-600,organic
LN00000326,CUST0000472,20481.99,36,18.19,2024-08-23,Delhi,<3L,600-650,DSA
LN00000327,CUST0014404,645569.83,18,22.25,2024-07-21,Pune,10-15L,550-600,referral
LN00000328,CUST0014522,1739431.27,12,20.34,2024-05-09,Surat,>15L,550-600,organic
LN00000329,CUST0001584,577003.1,12,18.91,2024-09-06,Delhi,6-10L,600-650,organic
LN00000330,CUST0002230,564688.11,24,20.06,2024-12-17,Chennai,6-10L,550-600,DSA
LN00000331,CUST0004488,1321641.41,36,13.55,2025-06-27,Jaipur,10-15L,650-850,organic
LN00000332,CUST0016366,512728.69,18,18.35,2024-09-28,Chennai,10-15L,600-650,DSA
LN00000333,CUST0002263,389314.97,24,17.37,2024-03-31,Delhi,6-10L,600-650,organic
LN00000334,CUST0018007,251627.84,12,22.22,2024-10-19,Hyderabad,3-6L,300-550,DSA
LN00000335,CUST0017447,269533.07,18,14.03,2025-06-25,Delhi,3-6L,650-850,app_store
LN00000336,CUST0013355,596081.61,36,15.55,2024-12-18,Visakhapatnam,6-10L,600-650,DSA
LN00000337,CUST0022534,177930.43,18,21.63,2024-08-30,Hyderabad,3-6L,550-600,referral
LN00000338,CUST0006133,268674.16,18,17.61,2024-10-11,Pune,3-6L,600-650,app_store
LN00000339,CUST0012790,539424.32,18,21.73,2024-08-07,Kolkata,6-10L,550-600,organic
LN00000340,CUST0017048,247471.13,36,17.12,2024-06-22,Jaipur,3-6L,600-650,organic
LN00000341,CUST0026254,993939.33,18,15.04,2025-02-05,Pune,10-15L,650-850,referral
LN00000342,CUST0003860,261731.97,36,12.8,2024-05-18,Nagpur,3-6L,650-850,organic
LN00000343,CUST0003609,278646.42,24,15.92,2024-12-29,Vadodara,6-10L,600-650,DSA
LN00000344,CUST0018882,634925.63,24,12.09,2025-06-30,Hyderabad,10-15L,650-850,organic
LN00000345,CUST0027485,243512.64,18,17.68,2024-04-09,Bengaluru,6-10L,600-650,organic
LN00000346,CUST0015929,459022.65,36,14.45,2024-02-27,Visakhapatnam,6-10L,650-850,affiliate
LN00000347,CUST0013169,351491.68,12,19.95,2025-04-17,Vadodara,6-10L,600-650,referral
LN00000348,CUST0022949,817374.85,18,26.04,2025-06-18,Chennai,10-15L,300-550,organic
LN00000349,CUST0011119,1014840.67,18,12.92,2024-11-29,Coimbatore,>15L,650-850,DSA
LN00000350,CUST0024424,393838.54,12,17.26,2025-03-16,Surat,6-10L,600-650,referral
LN00000351,CUST0021000,600412.19,18,14.2,2024-07-04,Kolkata,10-15L,650-850,organic
LN00000352,CUST0018885,69709.94,24,10.6,2025-02-19,Vadodara,<3L,650-850,affiliate
LN00000353,CUST0029658,1065934.54,24,13.22,2024-07-25,Surat,>15L,650-850,affiliate
LN00000354,CUST0026247,1929849.66,18,14.93,2024-02-13,Patna,>15L,650-850,referral
LN00000355,CUST0024978,589463.85,36,13.64,2025-02-20,Kolkata,6-10L,650-850,DSA
LN00000356,CUST0018873,1063661.45,24,19.77,2024-05-21,Bhopal,10-15L,600-650,DSA
LN00000357,CUST0017129,254579.01,24,15.77,2025-05-23,Chennai,6-10L,650-850,DSA
LN00000358,CUST0015588,147272.92,24,19.79,2024-01-02,Indore,3-6L,600-650,referral
LN00000359,CUST0007025,2785157.93,24,18.94,2024-07-24,Kolkata,>15L,600-650,DSA
LN00000360,CUST0003330,368611.26,18,18.9,2025-06-22,Kolkata,6-10L,600-650,app_store
LN00000361,CUST0014557,473813.6,18,22.49,2025-05-12,Bhopal,6-10L,550-600,organic
LN00000362,CUST0005144,1134571.95,24,22.48,2025-03-30,Delhi,10-15L,300-550,organic
LN00000363,CUST0002586,1205174.41,24,23.41,2024-07-20,Kochi,>15L,550-600,affiliate
LN00000364,CUST0024746,1461449.73,36,17.01,2024-12-13,Pune,10-15L,600-650,DSA
LN00000365,CUST0006161,226477.74,12,24.14,2025-01-21,Ahmedabad,3-6L,300-550,organic
LN00000366,CUST0015095,489331.69,18,16.26,2025-05-26,Kolkata,6-10L,600-650,affiliate
LN00000367,CUST0007725,1323803.34,18,16.08,2025-02-21,Ahmedabad,>15L,600-650,organic
LN00000368,CUST0002726,315504.13,24,13.14,2024-06-16,Nagpur,6-10L,650-850,affiliate
LN00000369,CUST0000725,1438186.12,36,19.18,2025-01-09,Vadodara,>15L,600-650,referral
LN00000370,CUST0024381,1382308.93,24,24.06,2024-11-10,Vadodara,10-15L,300-550,organic
LN00000371,CUST0014559,1231405.18,18,19.51,2024-02-05,Chennai,10-15L,550-600,DSA
LN00000372,CUST0017737,285699.1,36,18.72,2024-04-17,Ahmedabad,3-6L,600-650,organic
LN00000373,CUST0023437,284943.35,18,10.14,2024-10-26,Bhopal,3-6L,650-850,DSA
LN00000374,CUST0017261,522711.42,12,21.42,2024-07-13,Indore,6-10L,550-600,referral
LN00000375,CUST0018317,589452.11,18,10.3,2024-01-28,Coimbatore,6-10L,650-850,organic
LN00000376,CUST0013491,1304517.54,18,19.93,2025-06-27,Patna,10-15L,550-600,DSA
LN00000377,CUST0027106,1082961.36,24,11.02,2024-06-22,Nagpur,10-15L,650-850,referral
LN00000378,CUST0024757,81658.11,24,13.53,2025-06-30,Indore,3-6L,650-850,affiliate
LN00000379,CUST0019380,592275.58,18,10.31,2024-02-14,Bhopal,10-15L,650-850,organic
LN00000380,CUST0002115,341681.8,24,15.83,2025-06-29,Patna,6-10L,650-850,affiliate
LN00000381,CUST0025249,134288.59,24,10.88,2024-01-28,Chennai,3-6L,650-850,referral
LN00000382,CUST0025066,507956.78,24,27.79,2024-08-27,Bhopal,6-10L,300-550,referral
LN00000383,CUST0019323,1436854.58,18,18.89,2025-03-28,Kochi,>15L,600-650,app_store
LN00000384,CUST0029726,312503.32,12,11.0,2024-03-31,Hyderabad,6-10L,650-850,organic
LN00000385,CUST0008259,112126.44,24,14.94,2024-05-24,Mumbai,3-6L,650-850,referral
LN00000386,CUST0026749,241583.43,18,15.12,2024-10-07,Mumbai,6-10L,600-650,referral
LN00000387,CUST0025339,162010.16,24,18.3,2024-01-13,Bengaluru,3-6L,600-650,organic
LN00000388,CUST0001646,330350.45,18,16.74,2024-05-13,Coimbatore,6-10L,600-650,organic
LN00000389,CUST0020515,87090.93,36,23.1,2024-01-24,Delhi,3-6L,300-550,app_store
LN00000390,CUST0010939,1296314.19,36,19.37,2024-03-30,Indore,10-15L,600-650,affiliate
LN00000391,CUST0012365,209293.55,36,14.23,2024-11-06,Vadodara,3-6L,650-850,DSA
LN00000392,CUST0017945,375314.14,12,19.25,2024-06-29,Vadodara,6-10L,600-650,referral
LN00000393,CUST0010593,159763.49,36,16.07,2025-03-04,Kolkata,3-6L,600-650,DSA
LN00000394,CUST0024083,1420631.47,18,17.94,2024-06-02,Pune,>15L,600-650,app_store
LN00000395,CUST0022905,695340.55,12,29.9,2025-05-11,Chennai,6-10L,300-550,affiliate
LN00000396,CUST0008699,740828.21,18,18.85,2024-10-25,Delhi,10-15L,600-650,organic
LN00000397,CUST0010932,1085333.58,36,18.25,2025-02-23,Bengaluru,10-15L,600-650,affiliate
LN00000398,CUST0001372,1465966.37,24,19.81,2025-05-11,Delhi,10-15L,550-600,affiliate
LN00000399,CUST0016055,1210497.72,12,21.68,2024-01-11,Kolkata,10-15L,550-600,app_store
LN00000400,CUST0013923,278020.88,24,19.55,2024-02-05,Bengaluru,3-6L,550-600,organic
LN00000401,CUST0007918,850013.94,36,19.98,2024-11-17,Kolkata,10-15L,600-650,affiliate
LN00000402,CUST0010062,140086.72,24,18.07,2024-07-22,Vadodara,3-6L,600-650,DSA
LN00000403,CUST0013088,1108060.97,18,20.88,2025-05-27,Surat,10-15L,550-600,DSA
LN00000404,CUST0003971,1532301.48,12,23.47,2024-03-30,Surat,>15L,550-600,referral
LN00000405,CUST0002654,2039663.07,12,21.27,2024-04-24,Patna,>15L,550-600,affiliate
LN00000406,CUST0002103,298320.0,18,14.0,2025-02-09,Mumbai,3-6L,650-850,referral
LN00000407,CUST0009855,612669.2,18,10.69,2024-04-09,Bhopal,6-10L,650-850,referral
LN00000408,CUST0021358,530357.95,12,20.03,2024-09-16,Bengaluru,6-10L,550-600,app_store
LN00000409,CUST0017571,64074.1,36,23.67,2025-06-11,Chennai,3-6L,300-550,referral
LN00000410,CUST0024671,53034.08,24,12.13,2024-11-29,Chennai,<3L,650-850,affiliate
LN00000411,CUST0021144,276980.89,12,16.77,2025-05-17,Delhi,6-10L,600-650,organic
LN00000412,CUST0002105,1863493.04,36,15.12,2025-02-07,Bengaluru,>15L,600-650,DSA
LN00000413,CUST0000027,210045.03,18,18.93,2025-06-10,Kochi,6-10L,550-600,DSA
LN00000414,CUST0026561,356735.16,18,25.17,2024-08-27,Lucknow,6-10L,300-550,DSA
LN00000415,CUST0015067,681714.64,18,12.05,2024-04-06,Pune,6-10L,650-850,organic
LN00000416,CUST0018833,900805.2,12,12.13,2024-10-16,Indore,10-15L,650-850,organic
LN00000417,CUST0001078,2495124.94,18,19.87,2025-06-04,Patna,>15L,550-600,DSA
LN00000418,CUST0015581,567483.34,18,19.73,2024-11-25,Delhi,6-10L,600-650,affiliate
LN00000419,CUST0011909,37168.7,12,27.46,2024-04-03,Indore,<3L,300-550,DSA
LN00000420,CUST0006655,535588.67,12,19.81,2024-10-26,Kochi,6-10L,600-650,referral
LN00000421,CUST0025801,925849.04,36,19.86,2025-06-18,Lucknow,>15L,600-650,DSA
LN00000422,CUST0011000,537494.5,12,16.06,2025-05-17,Lucknow,6-10L,600-650,organic
LN00000423,CUST0016156,630722.94,36,11.48,2024-04-07,Vadodara,6-10L,650-850,organic
LN00000424,CUST0015748,80670.53,24,16.19,2024-11-30,Surat,3-6L,600-650,affiliate
LN00000425,CUST0014397,161168.3,12,15.43,2025-06-06,Visakhapatnam,3-6L,650-850,affiliate
LN00000426,CUST0024655,878108.18,18,15.25,2024-02-25,Hyderabad,>15L,650-850,affiliate
LN00000427,CUST0013013,266461.37,12,18.53,2025-02-22,Patna,3-6L,600-650,affiliate
LN00000428,CUST0021788,173325.75,18,18.51,2024-02-24,Lucknow,3-6L,550-600,organic
LN00000429,CUST0029287,374397.35,12,22.65,2024-01-03,Chennai,6-10L,550-600,organic
LN00000430,CUST0023571,2123316.99,24,23.76,2024-07-01,Vadodara,>15L,550-600,organic
LN00000431,CUST0026891,78969.81,36,11.42,2024-09-13,Visakhapatnam,<3L,650-850,DSA
LN00000432,CUST0000898,733472.38,24,11.94,2024-03-13,Mumbai,10-15L,650-850,referral
LN00000433,CUST0023215,244544.01,36,21.82,2025-01-03,Kochi,3-6L,550-600,organic
LN00000434,CUST0013956,637243.12,18,17.58,2025-02-14,Bengaluru,10-15L,600-650,app_store
LN00000435,CUST0020973,2673274.65,24,18.58,2024-01-07,Bengaluru,>15L,600-650,organic
LN00000436,CUST0019847,270987.24,36,17.61,2024-07-27,Mumbai,3-6L,600-650,organic
LN00000437,CUST0013961,245075.69,12,15.18,2024-06-15,Coimbatore,3-6L,600-650,referral
LN00000438,CUST0008150,54699.27,24,15.69,2025-05-05,Indore,3-6L,650-850,organic
LN00000439,CUST0007577,654027.75,18,22.39,2025-05-29,Mumbai,10-15L,550-600,referral
LN00000440,CUST0013375,228134.31,18,19.8,2024-08-27,Ahmedabad,3-6L,600-650,app_store
LN00000441,CUST0015463,183742.13,24,18.12,2024-12-14,Delhi,3-6L,600-650,DSA
LN00000442,CUST0016603,91515.46,18,19.5,2024-06-30,Indore,3-6L,600-650,DSA
LN00000443,CUST0004381,472381.26,18,23.79,2024-09-16,Kolkata,6-10L,550-600,affiliate
LN00000444,CUST0020687,17620.72,36,22.05,2024-03-20,Mumbai,<3L,550-600,organic
LN00000445,CUST0024640,2720844.3,24,13.11,2024-08-06,Patna,>15L,650-850,organic
LN00000446,CUST0014342,2385679.86,36,12.85,2024-07-26,Jaipur,>15L,650-850,affiliate
LN00000447,CUST0029667,349495.35,24,18.22,2025-02-09,Bhopal,6-10L,550-600,organic
LN00000448,CUST0011891,666550.68,24,17.59,2025-04-30,Surat,6-10L,600-650,DSA
LN00000449,CUST0008833,609084.38,18,20.92,2024-03-29,Kolkata,6-10L,550-600,organic
LN00000450,CUST0001963,926148.15,24,10.78,2024-01-08,Nagpur,10-15L,650-850,referral
LN00000451,CUST0013425,679253.14,24,15.66,2024-03-20,Mumbai,6-10L,650-850,referral
LN00000452,CUST0025430,570595.24,36,16.44,2025-03-10,Chennai,6-10L,600-650,organic
LN00000453,CUST0014886,258382.2,24,15.7,2025-07-04,Bhopal,6-10L,650-850,DSA
LN00000454,CUST0002255,1441283.78,36,15.69,2024-03-05,Indore,10-15L,650-850,affiliate
LN00000455,CUST0024278,216167.82,12,23.0,2025-02-15,Coimbatore,3-6L,300-550,organic
LN00000456,CUST0020917,56019.13,18,10.85,2024-02-16,Lucknow,3-6L,650-850,referral
LN00000457,CUST0012939,117918.05,18,15.61,2024-04-26,Kochi,3-6L,650-850,organic
LN00000458,CUST0024003,435970.85,12,18.72,2024-10-04,Jaipur,6-10L,600-650,organic
LN00000459,CUST0008697,349695.01,36,14.69,2025-05-28,Pune,6-10L,650-850,organic
LN00000460,CUST0023329,674122.23,12,22.27,2024-07-16,Bengaluru,6-10L,550-600,affiliate
LN00000461,CUST0012879,595984.43,18,19.77,2025-02-17,Bhopal,6-10L,550-600,affiliate
LN00000462,CUST0001639,643571.8,12,13.87,2024-04-27,Surat,10-15L,650-850,affiliate
LN00000463,CUST0002579,66195.86,18,10.05,2024-12-07,Kolkata,<3L,650-850,organic
LN00000464,CUST0011637,570854.04,12,19.58,2024-12-22,Delhi,6-10L,550-600,organic
LN00000465,CUST0029017,583569.24,36,20.41,2025-04-13,Delhi,6-10L,550-600,referral
LN00000466,CUST0019713,535612.48,24,17.35,2024-05-05,Delhi,6-10L,600-650,DSA
LN00000467,CUST0005682,363081.86,18,18.34,2024-10-29,Chennai,6-10L,550-600,organic
LN00000468,CUST0008651,514684.04,18,18.56,2024-08-09,Bengaluru,10-15L,550-600,organic
LN00000469,CUST0026844,79753.56,12,25.86,2025-06-29,Vadodara,3-6L,300-550,referral
LN00000470,CUST0025674,2609946.67,36,21.31,2025-02-24,Coimbatore,>15L,550-600,organic
LN00000471,CUST0022409,1331998.21,24,10.16,2024-12-17,Vadodara,>15L,650-850,organic
LN00000472,CUST0014498,577553.89,24,15.49,2025-02-23,Lucknow,10-15L,650-850,referral
LN00000473,CUST0000423,1211683.42,18,10.96,2025-01-13,Lucknow,10-15L,650-850,organic
LN00000474,CUST0026554,541713.87,12,16.95,2025-06-02,Coimbatore,6-10L,600-650,referral
LN00000475,CUST0000801,539074.75,24,10.89,2024-12-02,Kolkata,6-10L,650-850,affiliate
LN00000476,CUST0013348,2719532.21,12,29.14,2024-06-25,Mumbai,>15L,300-550,organic
LN00000477,CUST0008046,222366.5,36,15.62,2024-08-23,Pune,3-6L,650-850,DSA
LN00000478,CUST0005900,225634.39,18,16.69,2024-09-07,Jaipur,3-6L,600-650,affiliate
LN00000479,CUST0021446,150724.26,12,12.85,2025-02-24,Jaipur,3-6L,650-850,referral
LN00000480,CUST0026606,646725.35,36,10.01,2025-03-15,Bengaluru,6-10L,650-850,organic
LN00000481,CUST0012353,254927.02,12,19.61,2024-12-23,Bhopal,3-6L,550-600,DSA
LN00000482,CUST0026965,2902152.66,18,19.19,2025-01-05,Indore,>15L,550-600,DSA
LN00000483,CUST0022464,350846.34,24,24.21,2025-04-07,Bengaluru,6-10L,300-550,referral
LN00000484,CUST0013074,901865.29,18,11.13,2024-11-04,Jaipur,10-15L,650-850,referral
LN00000485,CUST0018053,259728.87,18,16.73,2024-06-28,Bhopal,3-6L,600-650,DSA
LN00000486,CUST0024277,141311.88,24,19.31,2024-12-18,Mumbai,3-6L,550-600,referral
LN00000487,CUST0003205,34704.92,36,23.61,2024-08-26,Hyderabad,<3L,550-600,organic
LN00000488,CUST0003571,237334.97,12,11.96,2024-06-16,Pune,3-6L,650-850,affiliate
LN00000489,CUST0027728,379673.07,18,23.8,2025-04-18,Patna,6-10L,550-600,organic
LN00000490,CUST0014838,2629560.03,12,23.9,2024-10-30,Bhopal,>15L,550-600,DSA
LN00000491,CUST0028983,229312.63,24,26.55,2024-08-10,Delhi,6-10L,300-550,DSA
LN00000492,CUST0009752,483294.37,12,10.6,2025-06-29,Pune,6-10L,650-850,DSA
LN00000493,CUST0015026,513456.4,36,15.1,2024-01-25,Hyderabad,6-10L,650-850,organic
LN00000494,CUST0005733,53215.17,24,23.38,2024-03-14,Kolkata,<3L,550-600,DSA
LN00000495,CUST0014411,222520.62,12,12.98,2024-05-19,Jaipur,6-10L,650-850,organic
LN00000496,CUST0012191,25439.88,12,16.85,2024-06-07,Pune,<3L,600-650,app_store
LN00000497,CUST0022526,1747697.35,18,24.28,2025-05-06,Delhi,>15L,300-550,DSA
LN00000498,CUST0000374,710952.27,18,18.98,2024-01-13,Delhi,10-15L,600-650,affiliate
LN00000499,CUST0012151,338705.98,24,28.29,2025-06-27,Delhi,6-10L,300-550,DSA
LN00000500,CUST0022260,618713.36,24,20.57,2024-05-03,Patna,6-10L,550-600,app_store
LN00000501,CUST0013218,282484.14,24,13.49,2025-04-02,Mumbai,3-6L,650-850,DSA
LN00000502,CUST0026994,1415711.46,12,17.64,2024-02-16,Bengaluru,10-15L,600-650,organic
LN00000503,CUST0020265,649447.1,24,19.38,2024-01-23,Kochi,10-15L,550-600,organic
LN00000504,CUST0008045,959700.66,24,12.78,2025-02-21,Mumbai,10-15L,650-850,referral
LN00000505,CUST0026163,117300.85,12,12.39,2025-03-07,Mumbai,3-6L,650-850,referral
LN00000506,CUST0019786,73768.05,12,15.1,2025-02-15,Kolkata,3-6L,600-650,organic
LN00000507,CUST0013372,585619.69,24,25.55,2025-01-26,Delhi,6-10L,300-550,app_store
LN00000508,CUST0016770,1190993.88,36,14.18,2025-06-24,Jaipur,>15L,650-850,referral
LN00000509,CUST0015284,1092968.81,24,21.99,2025-02-05,Chennai,>15L,550-600,app_store
LN00000510,CUST0012113,533847.68,24,11.25,2024-08-31,Bengaluru,6-10L,650-850,organic
LN00000511,CUST0003620,755644.06,24,16.75,2024-02-22,Visakhapatnam,10-15L,600-650,referral
LN00000512,CUST0017259,1570409.93,12,16.76,2024-10-01,Chennai,>15L,600-650,referral
LN00000513,CUST0001856,134006.11,36,15.5,2025-03-12,Ahmedabad,3-6L,600-650,organic
LN00000514,CUST0001964,997640.7,24,19.92,2024-02-18,Vadodara,10-15L,600-650,DSA
LN00000515,CUST0028619,236283.24,18,19.05,2024-09-05,Coimbatore,3-6L,600-650,organic
LN00000516,CUST0013317,184481.42,18,17.71,2024-12-12,Kolkata,3-6L,600-650,referral
LN00000517,CUST0011858,164946.59,36,21.45,2024-05-15,Visakhapatnam,3-6L,550-600,app_store
LN00000518,CUST0014415,362635.14,12,13.46,2025-02-24,Nagpur,6-10L,650-850,app_store
LN00000519,CUST0015009,1324835.75,18,11.22,2025-04-11,Lucknow,10-15L,650-850,organic
LN00000520,CUST0005175,316126.32,24,15.16,2024-03-01,Nagpur,6-10L,600-650,referral
LN00000521,CUST0024186,221943.75,12,18.12,2025-05-24,Chennai,3-6L,600-650,DSA
LN00000522,CUST0028280,121018.31,24,20.32,2024-03-20,Kolkata,3-6L,550-600,organic
LN00000523,CUST0014620,300443.77,36,18.56,2025-06-29,Lucknow,6-10L,600-650,DSA
LN00000524,CUST0003342,581346.0,12,13.79,2024-07-01,Chennai,6-10L,650-850,DSA
LN00000525,CUST0023761,525168.87,24,18.33,2024-02-17,Indore,6-10L,550-600,referral
LN00000526,CUST0022766,77493.16,12,20.0,2024-04-27,Hyderabad,<3L,550-600,app_store
LN00000527,CUST0015725,887953.19,18,21.56,2024-07-17,Bhopal,10-15L,550-600,organic
LN00000528,CUST0026197,864754.51,18,14.43,2024-07-11,Delhi,>15L,650-850,affiliate
LN00000529,CUST0025424,696601.92,12,19.93,2025-02-03,Bengaluru,6-10L,600-650,DSA
LN00000530,CUST0011612,722148.57,36,19.42,2024-07-19,Indore,10-15L,600-650,organic
LN00000531,CUST0016044,2023409.49,18,20.84,2024-06-03,Hyderabad,>15L,550-600,organic
LN00000532,CUST0017511,459407.43,18,22.27,2024-02-11,Bhopal,6-10L,550-600,DSA
LN00000533,CUST0011675,853165.04,24,13.75,2024-10-28,Bhopal,10-15L,650-850,organic
LN00000534,CUST0011913,600099.49,12,15.41,2024-03-14,Hyderabad,10-15L,600-650,referral
LN00000535,CUST0020396,193654.54,36,15.25,2024-05-14,Mumbai,3-6L,650-850,referral
LN00000536,CUST0021594,408019.95,24,10.02,2024-04-01,Bengaluru,6-10L,650-850,affiliate
LN00000537,CUST0014409,640223.1,12,11.95,2025-06-15,Indore,10-15L,650-850,DSA
LN00000538,CUST0008392,70446.61,18,17.2,2024-02-13,Vadodara,3-6L,600-650,DSA
LN00000539,CUST0014997,1511857.95,24,15.74,2024-04-02,Chennai,>15L,600-650,referral
LN00000540,CUST0018425,368939.24,12,23.06,2024-04-22,Bengaluru,6-10L,550-600,organic
LN00000541,CUST0019511,443534.11,12,12.92,2024-11-05,Mumbai,6-10L,650-850,DSA
