loan_id,decline_rate_change,decline_spike_flag,avg_amount_change_pct,amount_drop_flag,upi_share_change_pp,upi_shift_flag,category_count_change,diversity_drop_flag,signals_firing,customer_id,credit_score_band,income_band,city,tenure_months,loan_amount
LN00001042,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020757,600-650,6-10L,Surat,18,658307.31
LN00001047,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0006516,650-850,10-15L,Kochi,18,1340009.89
LN00001051,0.0,1,3.885543071161049,0,1.0,0,0.0,0,1,CUST0013855,650-850,10-15L,Mumbai,24,589992.54
LN00001053,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020521,600-650,6-10L,Chennai,24,252188.59
LN00001058,0.0,1,4.4556878650789535,0,0.0,0,0.0,0,1,CUST0021319,650-850,3-6L,Kolkata,18,175599.11
LN00001064,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0009807,300-550,<3L,Chennai,18,34887.49
LN00001065,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0028479,600-650,6-10L,Surat,12,493304.35
LN00001070,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010715,650-850,<3L,Patna,12,36641.35
LN00001072,0.0,1,-0.07970925971170298,0,-1.0,1,0.0,0,2,CUST0008645,600-650,6-10L,Kolkata,12,299123.51
LN00001075,0.0,1,-0.9604006292128001,1,1.0,0,0.0,0,2,CUST0017611,600-650,6-10L,Mumbai,12,402589.6
LN00001084,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019923,650-850,>15L,Mumbai,18,1181205.17
LN00001103,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0029830,550-600,10-15L,Chennai,24,942692.66
LN00001111,0.0,1,1.7479930702974407,0,1.0,0,0.0,0,1,CUST0029320,650-850,3-6L,Patna,18,275025.01
LN00001123,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015553,600-650,3-6L,Delhi,18,95715.59
LN00001124,0.0,1,-0.24816718349220931,0,0.0,0,-1.0,0,1,CUST0013479,650-850,6-10L,Nagpur,12,693549.98
LN00001127,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0009927,650-850,3-6L,Mumbai,36,118013.01
LN00001135,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0016589,650-850,>15L,Kolkata,18,1622352.45
LN00001138,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0023673,650-850,10-15L,Bengaluru,18,1180656.22
LN00001151,0.0,1,2.1503437181887874,0,0.0,0,0.0,0,1,CUST0010074,600-650,6-10L,Bengaluru,12,343752.05
LN00001152,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0024147,650-850,10-15L,Visakhapatnam,18,1008044.09
LN00001158,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016211,550-600,3-6L,Patna,18,280139.13
LN00001162,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0009983,650-850,>15L,Kochi,24,2817311.19
LN00001166,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0002583,650-850,>15L,Bengaluru,12,2905169.82
LN00001174,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0024979,550-600,6-10L,Chennai,18,581469.35
LN00001175,0.0,1,75.62658227848101,0,-0.5,1,1.0,0,2,CUST0007580,650-850,6-10L,Delhi,18,419692.4
LN00001180,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0022913,650-850,6-10L,Mumbai,18,485770.67
LN00001195,0.0,1,inf,0,0.5,0,1.0,0,1,CUST0021054,650-850,6-10L,Hyderabad,18,496232.41
LN00001197,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0020783,650-850,6-10L,Chennai,18,312760.49
LN00001211,0.0,1,3.245549331706506,0,0.0,0,0.0,0,1,CUST0013788,600-650,10-15L,Jaipur,36,704027.03
LN00001212,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007342,600-650,6-10L,Hyderabad,24,309542.64
LN00001220,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0018307,600-650,3-6L,Chennai,18,232741.98
LN00001221,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007143,650-850,3-6L,Chennai,36,76802.14
LN00001222,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025194,600-650,3-6L,Jaipur,24,195786.69
LN00001226,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0024452,300-550,3-6L,Pune,18,126705.37
LN00001228,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0013026,600-650,10-15L,Pune,24,1027743.37
LN00001250,0.0,1,2.124951770704148,0,0.5,0,1.0,0,1,CUST0029323,650-850,6-10L,Hyderabad,12,341283.25
LN00001251,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0013045,650-850,3-6L,Pune,36,187537.22
LN00001275,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0008475,550-600,>15L,Ahmedabad,18,907537.44
LN00001282,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0023321,550-600,10-15L,Jaipur,36,503661.57
LN00001289,0.0,1,1.2749517418880412,0,1.0,0,0.0,0,1,CUST0013231,600-650,<3L,Delhi,12,18825.14
LN00001291,0.0,1,inf,0,0.0,0,2.0,0,1,CUST0012409,600-650,6-10L,Delhi,12,259644.78
LN00001296,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007979,650-850,3-6L,Bengaluru,36,221206.57
LN00001300,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0005545,600-650,10-15L,Lucknow,24,667613.17
LN00001306,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0003364,550-600,10-15L,Pune,12,908516.63
LN00001310,-1.0,0,0.2668898666455532,0,0.0,0,0.0,0,0,CUST0021016,600-650,>15L,Patna,12,2606276.63
LN00001320,0.0,1,0.30502871879029425,0,1.0,0,0.0,0,1,CUST0023342,600-650,10-15L,Bhopal,36,1455112.25
LN00001324,0.0,1,0.13184769298306415,0,0.0,0,0.0,0,1,CUST0023482,650-850,10-15L,Mumbai,18,978257.34
LN00001325,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0023578,650-850,6-10L,Bengaluru,18,287451.35
LN00001334,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0026134,650-850,6-10L,Hyderabad,12,595185.6
LN00001337,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020814,600-650,10-15L,Indore,18,833378.26
LN00001356,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0024825,600-650,3-6L,Ahmedabad,24,92288.22
LN00001365,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022185,300-550,6-10L,Delhi,12,695615.54
LN00001370,0.0,1,-0.9171748307980969,1,-1.0,1,0.0,0,3,CUST0004424,600-650,3-6L,Kolkata,24,177256.04
LN00001378,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0023973,550-600,6-10L,Vadodara,18,663129.29
LN00001383,0.0,1,-0.8610101696550582,1,-0.5,1,0.0,0,3,CUST0011262,550-600,>15L,Indore,18,2579936.44
LN00001386,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016987,600-650,6-10L,Delhi,24,455058.3
LN00001393,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0019057,300-550,6-10L,Patna,12,524066.38
LN00001396,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0023459,300-550,6-10L,Chennai,18,433808.91
LN00001398,0.0,1,0.8413452458313193,0,-1.0,1,-1.0,0,2,CUST0020267,600-650,10-15L,Pune,18,819437.71
LN00001399,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0028089,550-600,3-6L,Indore,36,211442.73
LN00001404,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0027267,650-850,10-15L,Delhi,12,640504.29
LN00001409,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0018701,600-650,6-10L,Nagpur,12,636331.93
LN00001416,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0019685,650-850,10-15L,Surat,12,1109075.33
LN00001424,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004657,600-650,>15L,Hyderabad,24,1336258.18
LN00001431,0.0,1,-0.9351502769309349,1,0.0,0,0.0,0,2,CUST0014662,650-850,3-6L,Pune,36,268552.67
LN00001437,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0024810,550-600,6-10L,Coimbatore,36,487256.03
LN00001440,0.0,1,-0.8196613904730705,1,0.0,0,0.0,0,2,CUST0029043,650-850,<3L,Ahmedabad,12,74628.3
LN00001448,0.0,1,-0.8637026888165782,1,0.5,0,0.0,0,2,CUST0011862,300-550,10-15L,Nagpur,18,1192396.58
LN00001463,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007465,600-650,>15L,Pune,24,1941063.11
LN00001476,0.0,1,-0.9396761133603239,1,0.0,0,0.0,0,2,CUST0009187,650-850,>15L,Visakhapatnam,18,2160910.59
LN00001478,0.0,1,0.7948852396501181,0,1.0,0,0.0,0,1,CUST0019074,600-650,3-6L,Bengaluru,18,63725.57
LN00001494,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0003948,300-550,3-6L,Jaipur,24,98128.98
LN00001499,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0008028,300-550,10-15L,Hyderabad,18,1369614.67
LN00001504,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0004340,650-850,10-15L,Surat,12,1256380.23
LN00001518,0.0,1,-0.22234601146077407,0,0.0,0,-1.0,0,1,CUST0021853,600-650,6-10L,Pune,24,654560.88
LN00001522,1.0,1,8.170487504469783,0,0.0,0,0.0,0,1,CUST0005155,650-850,<3L,Surat,24,53310.95
LN00001526,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0001441,600-650,>15L,Chennai,18,2579248.1
LN00001530,0.0,1,6.6731995748073345,0,0.0,0,0.0,0,1,CUST0026912,600-650,10-15L,Pune,12,865417.47
LN00001534,1.0,1,inf,0,0.0,0,1.0,0,1,CUST0002330,300-550,6-10L,Lucknow,12,360930.24
LN00001536,0.0,1,-0.4136011842319976,1,0.0,0,1.0,0,2,CUST0002526,600-650,3-6L,Coimbatore,12,121022.33
LN00001543,0.0,1,-0.4961245275767088,1,0.0,0,0.0,0,2,CUST0019480,650-850,10-15L,Indore,12,1044973.66
LN00001544,0.0,1,-0.24405216442703428,0,0.0,0,0.0,0,1,CUST0002018,600-650,3-6L,Patna,36,289271.3
LN00001548,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0028883,650-850,6-10L,Patna,12,629665.1
LN00001553,0.0,1,2.3402734792639692,0,0.0,0,0.0,0,1,CUST0020826,550-600,6-10L,Bengaluru,36,303630.43
LN00001556,0.0,1,1.7340922009868784,0,1.0,0,0.0,0,1,CUST0010143,600-650,10-15L,Kochi,36,1332714.48
LN00001565,0.0,1,-0.41057884670345374,1,1.0,0,0.0,0,2,CUST0004192,650-850,10-15L,Kochi,36,1346015.67
LN00001567,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0025506,600-650,10-15L,Bengaluru,18,1236526.69
LN00001570,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0014921,650-850,6-10L,Kolkata,12,323513.16
LN00001583,0.0,1,19.664914586070964,0,-0.5,1,1.0,0,2,CUST0010439,600-650,6-10L,Kochi,24,431667.69
LN00001584,0.0,1,0.9693712016658194,0,1.0,0,0.0,0,1,CUST0008805,600-650,3-6L,Patna,24,104669.5
LN00001591,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010637,300-550,<3L,Hyderabad,18,21528.08
LN00001592,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0008154,600-650,3-6L,Kolkata,18,241842.21
LN00001595,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0022952,300-550,6-10L,Coimbatore,18,586357.97
LN00001617,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0019685,650-850,3-6L,Delhi,18,216214.42
LN00001619,0.0,1,inf,0,0.0,0,2.0,0,1,CUST0024117,600-650,>15L,Hyderabad,12,1772906.35
LN00001622,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0018152,650-850,10-15L,Delhi,24,1310825.99
LN00001629,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007565,550-600,3-6L,Delhi,24,235788.01
LN00001631,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0026137,300-550,3-6L,Kolkata,36,237233.4
LN00001640,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0023587,600-650,10-15L,Bhopal,18,1157746.86
LN00001641,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0022752,650-850,10-15L,Mumbai,18,1405932.75
LN00001655,1.0,1,-0.2937744815731513,0,0.0,0,0.0,0,1,CUST0028168,650-850,>15L,Bhopal,12,2853630.56
LN00001657,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0011366,600-650,10-15L,Visakhapatnam,18,1237546.88
LN00001666,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0015267,650-850,6-10L,Hyderabad,24,432925.72
LN00001668,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0017324,600-650,>15L,Indore,18,2010802.79
LN00001683,0.0,1,-0.8627992491676367,1,1.0,0,0.0,0,2,CUST0022722,650-850,10-15L,Mumbai,24,1031778.89
LN00001684,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0016444,550-600,3-6L,Hyderabad,18,58783.56
LN00001689,0.0,1,4.433225517322006,0,0.0,0,-1.0,0,1,CUST0003219,600-650,3-6L,Indore,36,176848.28
LN00001697,0.0,1,-0.9383128271081065,1,0.0,0,0.0,0,2,CUST0013191,650-850,6-10L,Bengaluru,36,654314.83
LN00001709,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020415,600-650,3-6L,Bhopal,18,257457.9
LN00001710,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0010134,600-650,3-6L,Visakhapatnam,12,234207.13
LN00001720,0.0,1,-0.45456910605626705,1,1.0,0,0.0,0,2,CUST0012633,650-850,10-15L,Visakhapatnam,18,1253224.5
LN00001725,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012839,600-650,<3L,Coimbatore,12,35035.9
LN00001731,0.0,1,-0.3331040957774442,1,-1.0,1,0.0,0,3,CUST0011561,600-650,10-15L,Bhopal,24,1434209.97
LN00001735,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012022,650-850,10-15L,Bengaluru,24,1157182.61
LN00001743,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0013672,600-650,6-10L,Vadodara,12,604910.79
LN00001748,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0008979,550-600,10-15L,Mumbai,24,862703.4
LN00001753,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0018228,600-650,6-10L,Mumbai,24,468177.98
LN00001756,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002282,600-650,<3L,Jaipur,12,41784.02
LN00001757,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025479,650-850,10-15L,Indore,12,1298173.4
LN00001764,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025154,650-850,10-15L,Hyderabad,18,1273699.86
LN00001787,0.0,1,inf,0,0.6666666666666666,0,3.0,0,1,CUST0018695,550-600,<3L,Kochi,18,15317.65
LN00001794,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0026869,300-550,3-6L,Kolkata,18,241697.49
LN00001795,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0027655,650-850,6-10L,Kolkata,12,201878.58
LN00001800,0.0,1,inf,0,0.0,0,2.0,0,1,CUST0002708,600-650,10-15L,Bhopal,18,1005064.04
LN00001805,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0001535,650-850,3-6L,Pune,18,75133.67
LN00001827,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0014592,300-550,3-6L,Lucknow,12,73001.55
LN00001832,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0011999,550-600,>15L,Chennai,24,2273466.33
LN00001833,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021066,550-600,10-15L,Bhopal,18,674556.19
LN00001834,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0021782,600-650,>15L,Vadodara,18,1486933.61
LN00001840,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0000306,650-850,>15L,Ahmedabad,18,1180516.35
LN00001842,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0013064,650-850,<3L,Lucknow,12,52850.48
LN00001857,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0014372,650-850,3-6L,Jaipur,18,58976.8
LN00001859,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0000774,650-850,3-6L,Chennai,12,76839.48
LN00001860,0.0,1,-0.710531673983433,1,0.0,0,0.0,0,2,CUST0023807,550-600,>15L,Surat,18,2062180.08
LN00001862,0.0,1,-0.953270516162405,1,0.5,0,-1.0,0,2,CUST0002642,600-650,6-10L,Chennai,18,368050.01
LN00001867,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0003284,650-850,<3L,Ahmedabad,12,75173.41
LN00001881,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004039,600-650,10-15L,Kolkata,36,1017959.82
LN00001890,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0002949,600-650,6-10L,Chennai,18,249238.53
LN00001892,0.0,1,-0.22964479079512382,0,0.0,0,0.0,0,1,CUST0029179,550-600,3-6L,Delhi,18,260354.22
LN00001894,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0014167,300-550,3-6L,Bengaluru,24,137513.44
LN00001896,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021075,650-850,>15L,Bengaluru,18,2344090.1
LN00001897,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0024480,300-550,3-6L,Chennai,18,291376.9
LN00001898,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012277,650-850,10-15L,Jaipur,18,1392605.03
LN00001901,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002741,650-850,6-10L,Bengaluru,24,547963.41
LN00001912,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0000473,550-600,6-10L,Hyderabad,12,398325.98
LN00001915,0.3333333333333333,1,inf,0,0.6666666666666666,0,3.0,0,1,CUST0000819,650-850,6-10L,Bhopal,36,684098.37
LN00001917,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0014758,300-550,6-10L,Hyderabad,18,440782.8
LN00001919,0.0,1,12.377729257641919,0,0.0,0,0.0,0,1,CUST0021524,300-550,10-15L,Chennai,18,672067.95
LN00001920,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017586,300-550,6-10L,Nagpur,24,316587.32
LN00001931,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0003340,550-600,3-6L,Vadodara,18,226330.01
LN00001941,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0027501,600-650,3-6L,Bengaluru,18,100101.41
LN00001946,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0008588,600-650,>15L,Vadodara,18,1826551.91
LN00001949,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0026851,650-850,6-10L,Vadodara,12,564698.73
LN00001951,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0008342,650-850,3-6L,Pune,18,177698.13
LN00001953,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0024184,550-600,6-10L,Vadodara,36,536910.71
LN00001958,0.0,1,-0.06097922191203195,0,0.5,0,1.0,0,1,CUST0002772,550-600,10-15L,Bengaluru,24,1256020.46
LN00001959,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0023538,650-850,6-10L,Pune,24,336240.03
LN00001964,0.0,1,inf,0,0.0,0,2.0,0,1,CUST0007911,650-850,6-10L,Delhi,12,557636.23
LN00001971,0.0,1,1.09458364396616,0,0.0,0,-1.0,0,1,CUST0025844,600-650,6-10L,Delhi,12,442707.45
LN00001974,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020345,650-850,>15L,Coimbatore,18,1608564.82
LN00001981,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0000672,550-600,<3L,Patna,18,43723.64
LN00001983,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0000351,600-650,>15L,Mumbai,18,2367597.89
LN00001990,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010647,300-550,3-6L,Hyderabad,12,61409.55
LN00001991,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0022635,650-850,10-15L,Bhopal,18,1474568.8
LN00001992,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010937,550-600,<3L,Chennai,12,17118.91
LN00001999,0.0,1,2.1949285576984687,0,0.0,0,0.0,0,1,CUST0022321,550-600,6-10L,Delhi,18,268692.56
LN00002007,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0001244,550-600,<3L,Pune,24,24281.3
LN00002008,0.0,1,1.1352818822766688,0,-1.0,1,0.0,0,2,CUST0027837,650-850,6-10L,Bhopal,24,280509.03
LN00002011,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007256,550-600,3-6L,Surat,12,270296.7
LN00002024,0.0,1,22.4561629153269,0,0.0,0,0.0,0,1,CUST0013104,650-850,6-10L,Pune,36,292957.37
LN00002025,0.0,1,4.9687752388762565,0,0.0,0,0.0,0,1,CUST0015997,650-850,10-15L,Visakhapatnam,36,1186711.62
LN00002037,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016465,550-600,10-15L,Kolkata,12,1232307.91
LN00002038,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010177,300-550,>15L,Bengaluru,12,1718290.02
LN00002051,0.0,1,-0.46292041874821005,1,0.0,0,0.0,0,2,CUST0012342,600-650,6-10L,Hyderabad,18,549866.87
LN00002052,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0014987,650-850,3-6L,Pune,18,135071.14
LN00002053,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0015938,650-850,10-15L,Bengaluru,18,1040751.99
LN00002054,0.0,1,inf,0,0.0,0,2.0,0,1,CUST0000085,600-650,3-6L,Bhopal,36,101558.43
LN00002056,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021778,600-650,6-10L,Pune,24,521202.35
LN00002060,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0003805,650-850,3-6L,Kolkata,18,64165.76
LN00002061,-1.0,0,1.9658608713063432,0,1.0,0,0.0,0,0,CUST0029450,650-850,3-6L,Kolkata,12,125106.73
LN00002064,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0026201,600-650,3-6L,Kolkata,12,119145.47
LN00002066,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0019159,550-600,3-6L,Patna,36,59695.39
LN00002072,0.0,1,-0.27310813048517957,0,0.0,0,0.0,0,1,CUST0023353,650-850,6-10L,Pune,24,287109.97
LN00002083,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016908,600-650,<3L,Kolkata,36,13982.43
LN00002084,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0002708,650-850,>15L,Lucknow,18,1127746.22
LN00002091,0.0,1,-0.6474784006429576,1,-1.0,1,0.0,0,3,CUST0017573,650-850,3-6L,Indore,18,248188.63
LN00002095,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0026224,550-600,6-10L,Hyderabad,18,672104.51
LN00002099,0.0,1,0.8696771300448431,0,-1.0,1,0.0,0,2,CUST0007907,600-650,6-10L,Kolkata,18,493013.52
LN00002102,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016985,650-850,10-15L,Hyderabad,24,1422743.87
LN00002103,0.0,1,3.398118298827519,0,1.0,0,1.0,0,1,CUST0016319,600-650,10-15L,Hyderabad,12,1050262.2
LN00002105,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0025604,300-550,6-10L,Nagpur,36,686414.43
LN00002115,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0012434,650-850,10-15L,Mumbai,24,851180.0
LN00002119,-0.3333333333333333,0,2.667184282483205,0,-0.3333333333333333,1,0.0,0,1,CUST0028648,550-600,>15L,Chennai,36,2995394.24
LN00002123,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0007323,600-650,3-6L,Mumbai,36,188276.4
LN00002143,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0006348,650-850,6-10L,Indore,24,617080.15
LN00002147,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0010388,650-850,3-6L,Ahmedabad,18,268855.36
LN00002154,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0018875,600-650,3-6L,Delhi,12,151345.37
LN00002155,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025267,600-650,>15L,Vadodara,24,1938206.62
LN00002157,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0008209,650-850,6-10L,Hyderabad,18,518010.69
LN00002162,0.0,1,2.338867773554711,0,0.0,0,0.0,0,1,CUST0002529,300-550,3-6L,Chennai,36,241233.44
LN00002163,0.0,1,-0.7013681575183056,1,0.33333333333333337,0,-1.0,0,2,CUST0004262,600-650,6-10L,Delhi,12,666167.22
LN00002168,0.0,1,5.74412,0,0.0,0,0.0,0,1,CUST0014602,550-600,<3L,Bhopal,24,13583.33
LN00002171,0.0,1,0.09615210338390145,0,0.0,0,0.0,0,1,CUST0010088,600-650,10-15L,Lucknow,24,1399384.52
LN00002172,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0003952,550-600,10-15L,Bengaluru,18,1285521.82
LN00002175,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010779,300-550,10-15L,Kolkata,18,881949.23
LN00002176,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0001061,600-650,3-6L,Delhi,18,230346.91
LN00002180,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0001935,650-850,3-6L,Hyderabad,12,197647.77
LN00002181,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022179,650-850,>15L,Lucknow,12,1152009.34
LN00002186,0.0,1,1.7288658997915543,0,1.0,0,0.0,0,1,CUST0023690,650-850,3-6L,Ahmedabad,24,64190.4
LN00002201,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0003684,300-550,>15L,Kochi,18,850495.24
LN00002202,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022474,550-600,6-10L,Delhi,12,221278.33
LN00002205,1.0,1,inf,0,0.0,0,1.0,0,1,CUST0009104,550-600,3-6L,Indore,24,56154.24
LN00002206,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0028149,550-600,>15L,Hyderabad,18,2226530.01
LN00002207,0.0,1,-0.9548484278320974,1,-1.0,1,1.0,0,3,CUST0005635,650-850,>15L,Lucknow,24,2959054.61
LN00002214,0.0,1,-0.7364335071455091,1,1.0,0,0.0,0,2,CUST0007024,600-650,3-6L,Lucknow,36,255711.19
LN00002221,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0026863,300-550,10-15L,Hyderabad,18,1485975.29
LN00002222,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004450,600-650,10-15L,Ahmedabad,18,1035436.28
LN00002227,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0005348,300-550,>15L,Bengaluru,24,879424.01
LN00002231,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0018928,550-600,6-10L,Lucknow,18,435327.9
LN00002238,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010333,650-850,<3L,Surat,36,25946.99
LN00002243,0.0,1,-0.158525708350702,0,0.0,0,-1.0,0,1,CUST0017125,600-650,>15L,Patna,36,1840887.74
LN00002247,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0011587,600-650,3-6L,Bhopal,12,82235.47
LN00002257,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0000850,600-650,6-10L,Kolkata,12,598526.18
LN00002262,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0010112,550-600,10-15L,Vadodara,12,1341780.44
