loan_id,customer_id,credit_score_band,income_band,city,city_tier,loan_amount,tenure_months,latest_dpd,had_recent_partial,signals_firing,decline_spike_flag,upi_shift_flag,amount_drop_flag,diversity_drop_flag,risk_score,score_reason,risk_tier
LN00000168,CUST0016915,600-650,6-10L,Ahmedabad,tier2,230781.58,12,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00000169,CUST0007717,550-600,>15L,Mumbai,tier1,836027.65,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00000170,CUST0009259,600-650,6-10L,Chennai,tier1,313034.58,12,60,False,0.0,,,,,3,band_600_650(+3),Low
LN00000171,CUST0024775,650-850,10-15L,Surat,tier2,549442.93,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00000172,CUST0021145,650-850,6-10L,Chennai,tier1,291584.12,24,0,False,1.0,1.0,0.0,0.0,0.0,1,signals_1_firing(+1),Low
LN00000173,CUST0015318,650-850,6-10L,Bhopal,tier2,494427.73,12,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00000174,CUST0025018,550-600,3-6L,Kochi,tier2,81404.28,12,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1),Low
LN00000175,CUST0014707,600-650,10-15L,Mumbai,tier1,1390889.38,18,90,True,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00000176,CUST0025727,650-850,6-10L,Vadodara,tier2,609555.57,24,7,False,1.0,1.0,0.0,0.0,0.0,4,tier2_city(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00000177,CUST0010741,550-600,3-6L,Bengaluru,tier1,116174.01,12,30,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00000178,CUST0023187,600-650,6-10L,Coimbatore,tier2,350804.94,18,90,True,2.0,1.0,0.0,1.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_2_firing(+1) | recent_partial_pay(+2),High
LN00000179,CUST0011276,600-650,>15L,Kochi,tier2,2548994.88,12,90,True,2.0,1.0,0.0,1.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_2_firing(+1) | recent_partial_pay(+2),High
LN00000180,CUST0009794,650-850,10-15L,Jaipur,tier2,1082476.21,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00000181,CUST0017141,650-850,3-6L,Pune,tier1,269682.91,18,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00000182,CUST0006312,600-650,>15L,Indore,tier2,2179072.14,18,0,False,3.0,1.0,1.0,1.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_3_firing(+3),High
LN00000183,CUST0015158,650-850,<3L,Coimbatore,tier2,15043.39,12,0,False,0.0,,,,,3,income_lt3L(+2) | tier2_city(+1),Low
LN00000184,CUST0029271,600-650,<3L,Hyderabad,tier1,79719.54,12,0,False,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | income_lt3L(+2) | signals_1_firing(+1),Medium
LN00000185,CUST0022119,600-650,3-6L,Chennai,tier1,191780.79,24,90,True,3.0,1.0,1.0,1.0,0.0,9,band_600_650(+3) | income_3_6L(+1) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00000186,CUST0021456,550-600,3-6L,Kolkata,tier1,54115.47,36,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | long_tenure(+1),Low
LN00000187,CUST0028913,600-650,<3L,Patna,tier2,35155.68,18,0,False,0.0,,,,,6,band_600_650(+3) | income_lt3L(+2) | tier2_city(+1),Medium
LN00000188,CUST0017940,600-650,10-15L,Delhi,tier1,1086144.07,24,0,False,3.0,1.0,1.0,1.0,0.0,6,band_600_650(+3) | signals_3_firing(+3),Medium
LN00000189,CUST0016042,650-850,6-10L,Ahmedabad,tier2,517292.43,12,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00000190,CUST0021529,600-650,6-10L,Chennai,tier1,600949.35,18,30,True,3.0,1.0,1.0,1.0,0.0,8,band_600_650(+3) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00000191,CUST0000159,600-650,10-15L,Coimbatore,tier2,1013039.97,18,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00000192,CUST0022116,650-850,10-15L,Chennai,tier1,816461.43,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00000193,CUST0005894,600-650,3-6L,Visakhapatnam,tier2,202046.89,24,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00000194,CUST0027348,600-650,6-10L,Mumbai,tier1,348311.08,12,1,False,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00000195,CUST0001397,650-850,6-10L,Hyderabad,tier1,365507.69,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00000196,CUST0023589,600-650,>15L,Kolkata,tier1,1399563.55,36,90,True,0.0,,,,,6,band_600_650(+3) | long_tenure(+1) | recent_partial_pay(+2),Medium
LN00000197,CUST0026707,650-850,3-6L,Hyderabad,tier1,130460.32,24,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00000198,CUST0017646,550-600,<3L,Indore,tier2,69029.47,24,0,False,1.0,1.0,0.0,0.0,0.0,5,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00000199,CUST0017579,650-850,10-15L,Patna,tier2,680531.37,12,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00000200,CUST0000739,600-650,10-15L,Nagpur,tier2,685217.76,36,90,True,2.0,1.0,0.0,1.0,0.0,8,band_600_650(+3) | tier2_city(+1) | long_tenure(+1) | signals_2_firing(+1) | recent_partial_pay(+2),High
LN00000201,CUST0018118,550-600,3-6L,Visakhapatnam,tier2,91921.52,12,0,False,1.0,1.0,0.0,0.0,0.0,4,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00000202,CUST0013206,600-650,6-10L,Kolkata,tier1,627078.53,18,0,False,4.0,1.0,1.0,1.0,1.0,6,band_600_650(+3) | signals_4_firing(+3),Medium
LN00000203,CUST0012608,600-650,<3L,Visakhapatnam,tier2,63926.11,18,15,True,0.0,,,,,10,band_600_650(+3) | income_lt3L(+2) | tier2_city(+1) | recent_partial_pay(+2) | dpd_1_29(+2),High
LN00000204,CUST0022786,650-850,>15L,Delhi,tier1,2817571.51,18,30,True,0.0,,,,,2,recent_partial_pay(+2),Low
LN00000205,CUST0001220,550-600,3-6L,Patna,tier2,109270.8,36,0,False,0.0,,,,,4,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1),Medium
LN00000206,CUST0021257,600-650,<3L,Mumbai,tier1,46640.24,24,1,False,2.0,1.0,0.0,1.0,0.0,8,band_600_650(+3) | income_lt3L(+2) | signals_2_firing(+1) | dpd_1_29(+2),High
LN00000207,CUST0014349,550-600,<3L,Pune,tier1,37169.65,12,90,True,0.0,,,,,5,band_550_600(+1) | income_lt3L(+2) | recent_partial_pay(+2),Medium
LN00000208,CUST0015045,650-850,6-10L,Pune,tier1,583745.64,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00000209,CUST0026661,300-550,<3L,Vadodara,tier2,49078.96,24,0,False,3.0,1.0,1.0,1.0,0.0,8,band_300_550(+2) | income_lt3L(+2) | tier2_city(+1) | signals_3_firing(+3),High
LN00000210,CUST0023953,600-650,10-15L,Nagpur,tier2,1355627.03,24,60,False,2.0,1.0,0.0,1.0,0.0,5,band_600_650(+3) | tier2_city(+1) | signals_2_firing(+1),Medium
LN00000211,CUST0001173,300-550,>15L,Kolkata,tier1,2434136.52,12,90,True,0.0,,,,,4,band_300_550(+2) | recent_partial_pay(+2),Medium
LN00000212,CUST0017288,600-650,3-6L,Coimbatore,tier2,156848.29,18,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00000213,CUST0007610,600-650,6-10L,Coimbatore,tier2,392646.59,24,60,True,1.0,1.0,0.0,0.0,0.0,7,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00000214,CUST0011037,650-850,<3L,Mumbai,tier1,68935.16,12,1,False,0.0,,,,,4,income_lt3L(+2) | dpd_1_29(+2),Medium
LN00000215,CUST0013236,600-650,6-10L,Vadodara,tier2,615010.52,12,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00000216,CUST0027647,650-850,3-6L,Pune,tier1,77409.38,18,1,False,0.0,,,,,3,income_3_6L(+1) | dpd_1_29(+2),Low
LN00000217,CUST0011679,650-850,3-6L,Patna,tier2,67523.08,24,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00000218,CUST0010031,650-850,6-10L,Bengaluru,tier1,288742.32,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00000219,CUST0027554,650-850,3-6L,Delhi,tier1,127239.52,18,7,False,0.0,,,,,3,income_3_6L(+1) | dpd_1_29(+2),Low
LN00000220,CUST0010172,600-650,>15L,Nagpur,tier2,1331569.93,18,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00000221,CUST0016258,600-650,10-15L,Hyderabad,tier1,944139.03,18,90,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00000222,CUST0018384,550-600,10-15L,Jaipur,tier2,1188557.49,12,0,False,3.0,1.0,1.0,1.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00000223,CUST0016159,550-600,>15L,Surat,tier2,1217404.96,12,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00000224,CUST0025022,550-600,>15L,Lucknow,tier2,1297326.89,12,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00000225,CUST0029230,650-850,6-10L,Nagpur,tier2,674730.6,18,7,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00000226,CUST0010880,650-850,6-10L,Ahmedabad,tier2,507737.13,12,0,False,2.0,0.0,1.0,1.0,0.0,2,tier2_city(+1) | signals_2_firing(+1),Low
LN00000227,CUST0002957,600-650,3-6L,Chennai,tier1,130886.06,18,1,False,0.0,,,,,6,band_600_650(+3) | income_3_6L(+1) | dpd_1_29(+2),Medium
LN00000228,CUST0024140,650-850,10-15L,Delhi,tier1,695608.95,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00000229,CUST0005347,550-600,6-10L,Vadodara,tier2,679809.24,18,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00000230,CUST0026444,650-850,>15L,Patna,tier2,2955800.72,12,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00000231,CUST0010669,650-850,3-6L,Mumbai,tier1,182283.89,12,15,False,0.0,,,,,3,income_3_6L(+1) | dpd_1_29(+2),Low
LN00000232,CUST0017446,600-650,3-6L,Patna,tier2,134878.42,12,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00000233,CUST0002855,650-850,3-6L,Delhi,tier1,58120.28,12,90,True,0.0,,,,,3,income_3_6L(+1) | recent_partial_pay(+2),Low
LN00000234,CUST0019161,300-550,10-15L,Chennai,tier1,1498980.94,12,0,False,3.0,1.0,1.0,1.0,0.0,5,band_300_550(+2) | signals_3_firing(+3),Medium
LN00000235,CUST0008563,650-850,<3L,Kolkata,tier1,73993.7,24,0,False,0.0,,,,,2,income_lt3L(+2),Low
LN00000236,CUST0025896,550-600,6-10L,Surat,tier2,549903.27,12,1,False,0.0,,,,,4,band_550_600(+1) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00000237,CUST0008527,650-850,6-10L,Delhi,tier1,364837.76,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00000238,CUST0014630,550-600,<3L,Patna,tier2,56920.99,12,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1),Medium
LN00000239,CUST0008168,600-650,6-10L,Kochi,tier2,460837.71,12,15,True,1.0,1.0,0.0,0.0,0.0,9,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1) | recent_partial_pay(+2) | dpd_1_29(+2),High
LN00000240,CUST0001537,300-550,6-10L,Kochi,tier2,364511.62,12,0,False,0.0,,,,,3,band_300_550(+2) | tier2_city(+1),Low
LN00000241,CUST0015993,550-600,<3L,Delhi,tier1,68192.88,24,90,True,1.0,1.0,0.0,0.0,0.0,6,band_550_600(+1) | income_lt3L(+2) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00000242,CUST0017036,650-850,6-10L,Coimbatore,tier2,569242.53,36,7,False,2.0,1.0,1.0,0.0,0.0,5,tier2_city(+1) | long_tenure(+1) | signals_2_firing(+1) | dpd_1_29(+2),Medium
LN00000243,CUST0022450,600-650,>15L,Jaipur,tier2,2956720.12,24,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00000244,CUST0011267,650-850,>15L,Nagpur,tier2,2168115.74,36,0,False,0.0,,,,,2,tier2_city(+1) | long_tenure(+1),Low
LN00000245,CUST0029749,600-650,6-10L,Kochi,tier2,308489.13,12,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00000246,CUST0006976,650-850,6-10L,Surat,tier2,282167.4,12,7,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00000247,CUST0012999,600-650,3-6L,Kolkata,tier1,210008.61,18,0,False,2.0,1.0,0.0,1.0,0.0,5,band_600_650(+3) | income_3_6L(+1) | signals_2_firing(+1),Medium
LN00000248,CUST0005308,550-600,>15L,Pune,tier1,1025537.03,18,0,False,1.0,1.0,0.0,0.0,0.0,2,band_550_600(+1) | signals_1_firing(+1),Low
LN00000249,CUST0027680,550-600,3-6L,Surat,tier2,128993.96,36,60,False,0.0,,,,,4,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1),Medium
LN00000250,CUST0001515,550-600,6-10L,Kochi,tier2,637497.29,36,0,False,2.0,0.0,1.0,1.0,0.0,4,band_550_600(+1) | tier2_city(+1) | long_tenure(+1) | signals_2_firing(+1),Medium
LN00000251,CUST0018673,550-600,<3L,Coimbatore,tier2,78326.9,12,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1),Medium
LN00000252,CUST0003028,600-650,3-6L,Lucknow,tier2,166892.16,12,90,True,0.0,,,,,7,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | recent_partial_pay(+2),High
LN00000253,CUST0023952,300-550,<3L,Bengaluru,tier1,11193.25,18,0,False,1.0,1.0,0.0,0.0,0.0,5,band_300_550(+2) | income_lt3L(+2) | signals_1_firing(+1),Medium
LN00000254,CUST0007527,650-850,10-15L,Chennai,tier1,1328735.12,18,1,False,3.0,1.0,1.0,1.0,0.0,5,signals_3_firing(+3) | dpd_1_29(+2),Medium
LN00000255,CUST0021160,600-650,6-10L,Chennai,tier1,398314.05,18,7,False,3.0,1.0,1.0,1.0,0.0,8,band_600_650(+3) | signals_3_firing(+3) | dpd_1_29(+2),High
LN00000256,CUST0023381,650-850,6-10L,Hyderabad,tier1,225494.72,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00000257,CUST0002186,600-650,3-6L,Indore,tier2,99000.36,36,90,True,1.0,1.0,0.0,0.0,0.0,9,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00000258,CUST0023636,650-850,10-15L,Patna,tier2,713550.93,36,0,False,0.0,,,,,2,tier2_city(+1) | long_tenure(+1),Low
LN00000259,CUST0009637,650-850,<3L,Chennai,tier1,27295.42,18,90,False,0.0,,,,,2,income_lt3L(+2),Low
LN00000260,CUST0018983,600-650,3-6L,Patna,tier2,294231.6,24,90,True,0.0,,,,,7,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | recent_partial_pay(+2),High
LN00000261,CUST0025335,600-650,10-15L,Indore,tier2,1207600.44,12,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00000262,CUST0007646,650-850,>15L,Kolkata,tier1,2578569.73,36,15,False,3.0,0.0,1.0,1.0,1.0,6,long_tenure(+1) | signals_3_firing(+3) | dpd_1_29(+2),Medium
LN00000263,CUST0019165,650-850,3-6L,Nagpur,tier2,131804.56,12,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00000264,CUST0028728,550-600,6-10L,Bhopal,tier2,562644.29,24,0,False,3.0,0.0,1.0,1.0,1.0,5,band_550_600(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00000265,CUST0008321,650-850,6-10L,Jaipur,tier2,584972.31,24,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00000266,CUST0020490,600-650,>15L,Kolkata,tier1,1047228.0,12,90,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00000267,CUST0012467,550-600,<3L,Delhi,tier1,27729.28,12,0,False,0.0,,,,,3,band_550_600(+1) | income_lt3L(+2),Low
LN00000268,CUST0007786,550-600,6-10L,Mumbai,tier1,245052.19,12,0,False,1.0,1.0,0.0,0.0,0.0,2,band_550_600(+1) | signals_1_firing(+1),Low
LN00000269,CUST0016295,550-600,3-6L,Kochi,tier2,82433.37,12,0,False,3.0,1.0,1.0,1.0,0.0,6,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00000270,CUST0004145,550-600,<3L,Hyderabad,tier1,77140.35,18,0,False,1.0,1.0,0.0,0.0,0.0,4,band_550_600(+1) | income_lt3L(+2) | signals_1_firing(+1),Medium
LN00000271,CUST0010803,650-850,3-6L,Surat,tier2,101092.05,24,30,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00000272,CUST0028824,600-650,>15L,Kochi,tier2,1246816.26,36,0,False,0.0,,,,,5,band_600_650(+3) | tier2_city(+1) | long_tenure(+1),Medium
LN00000273,CUST0010212,650-850,3-6L,Patna,tier2,251688.5,24,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00000274,CUST0022169,550-600,>15L,Delhi,tier1,2499865.26,36,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | long_tenure(+1) | signals_1_firing(+1),Low
LN00000275,CUST0013160,600-650,3-6L,Bhopal,tier2,259471.03,24,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00000276,CUST0007235,600-650,>15L,Nagpur,tier2,834441.09,36,0,False,0.0,,,,,5,band_600_650(+3) | tier2_city(+1) | long_tenure(+1),Medium
LN00000277,CUST0020011,550-600,10-15L,Chennai,tier1,1311769.68,24,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00000278,CUST0029719,550-600,3-6L,Surat,tier2,179347.35,18,0,False,4.0,1.0,1.0,1.0,1.0,6,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | signals_4_firing(+3),Medium
LN00000279,CUST0016341,600-650,6-10L,Patna,tier2,450072.88,12,0,False,1.0,1.0,0.0,0.0,0.0,5,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00000280,CUST0020410,650-850,3-6L,Hyderabad,tier1,234157.38,12,1,False,3.0,1.0,1.0,1.0,0.0,6,income_3_6L(+1) | signals_3_firing(+3) | dpd_1_29(+2),Medium
LN00000281,CUST0017932,550-600,6-10L,Vadodara,tier2,451061.91,18,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00000282,CUST0000918,300-550,6-10L,Delhi,tier1,454647.05,18,7,False,0.0,,,,,4,band_300_550(+2) | dpd_1_29(+2),Medium
LN00000283,CUST0028730,300-550,6-10L,Pune,tier1,622042.16,24,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00000284,CUST0010601,650-850,10-15L,Hyderabad,tier1,671810.64,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00000285,CUST0029671,650-850,10-15L,Nagpur,tier2,899382.02,18,0,False,2.0,1.0,0.0,1.0,0.0,2,tier2_city(+1) | signals_2_firing(+1),Low
LN00000286,CUST0010137,550-600,3-6L,Bengaluru,tier1,248355.03,36,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | long_tenure(+1),Low
LN00000287,CUST0021675,550-600,>15L,Chennai,tier1,2428384.52,12,1,False,1.0,1.0,0.0,0.0,0.0,4,band_550_600(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00000288,CUST0003968,600-650,>15L,Delhi,tier1,2633103.53,12,90,True,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00000289,CUST0018425,550-600,<3L,Patna,tier2,77676.54,24,0,False,0.0,,,,,4,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1),Medium
LN00000290,CUST0007856,600-650,<3L,Delhi,tier1,18155.91,24,0,False,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | income_lt3L(+2) | signals_1_firing(+1),Medium
LN00000291,CUST0026561,550-600,6-10L,Nagpur,tier2,216160.33,18,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00000292,CUST0003146,650-850,6-10L,Nagpur,tier2,227813.66,12,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00000293,CUST0000299,600-650,3-6L,Delhi,tier1,75114.67,24,0,False,3.0,1.0,1.0,1.0,0.0,7,band_600_650(+3) | income_3_6L(+1) | signals_3_firing(+3),High
LN00000294,CUST0021084,550-600,3-6L,Jaipur,tier2,99978.63,18,0,False,1.0,1.0,0.0,0.0,0.0,4,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00000295,CUST0029249,600-650,10-15L,Pune,tier1,684411.74,18,1,False,0.0,,,,,5,band_600_650(+3) | dpd_1_29(+2),Medium
LN00000296,CUST0025453,650-850,6-10L,Lucknow,tier2,567421.68,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00000297,CUST0008404,650-850,3-6L,Kochi,tier2,104040.32,24,1,False,3.0,1.0,1.0,1.0,0.0,7,income_3_6L(+1) | tier2_city(+1) | signals_3_firing(+3) | dpd_1_29(+2),High
LN00000298,CUST0001146,650-850,>15L,Delhi,tier1,1557366.41,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00000299,CUST0002132,600-650,10-15L,Patna,tier2,1208518.11,24,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00000300,CUST0014855,550-600,6-10L,Vadodara,tier2,418363.84,24,30,False,2.0,1.0,0.0,1.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_2_firing(+1),Low
LN00000301,CUST0027731,650-850,10-15L,Delhi,tier1,603899.02,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00000302,CUST0003730,650-850,3-6L,Surat,tier2,226251.52,18,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00000303,CUST0025552,650-850,6-10L,Nagpur,tier2,618862.66,24,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00000304,CUST0015780,650-850,3-6L,Jaipur,tier2,291908.75,18,0,False,2.0,0.0,1.0,1.0,0.0,3,income_3_6L(+1) | tier2_city(+1) | signals_2_firing(+1),Low
LN00000305,CUST0001512,600-650,<3L,Pune,tier1,73759.72,12,90,True,0.0,,,,,7,band_600_650(+3) | income_lt3L(+2) | recent_partial_pay(+2),High
LN00000306,CUST0023244,550-600,3-6L,Chennai,tier1,155291.35,18,60,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00000307,CUST0004793,300-550,3-6L,Surat,tier2,184908.17,18,0,False,0.0,,,,,4,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1),Medium
LN00000308,CUST0025374,650-850,6-10L,Hyderabad,tier1,612476.03,18,7,False,0.0,,,,,2,dpd_1_29(+2),Low
LN00000309,CUST0003969,550-600,10-15L,Kolkata,tier1,858751.82,24,1,False,0.0,,,,,3,band_550_600(+1) | dpd_1_29(+2),Low
LN00000310,CUST0010301,550-600,3-6L,Vadodara,tier2,167897.99,36,0,False,0.0,,,,,4,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | long_tenure(+1),Medium
LN00000311,CUST0020131,650-850,<3L,Delhi,tier1,61988.18,24,1,False,1.0,1.0,0.0,0.0,0.0,5,income_lt3L(+2) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00000312,CUST0025280,650-850,10-15L,Pune,tier1,666362.72,18,1,False,1.0,1.0,0.0,0.0,0.0,3,signals_1_firing(+1) | dpd_1_29(+2),Low
LN00000313,CUST0012787,300-550,<3L,Pune,tier1,30920.66,12,7,False,0.0,,,,,6,band_300_550(+2) | income_lt3L(+2) | dpd_1_29(+2),Medium
LN00000314,CUST0023066,650-850,3-6L,Chennai,tier1,288620.28,12,90,False,3.0,1.0,1.0,1.0,0.0,4,income_3_6L(+1) | signals_3_firing(+3),Medium
LN00000315,CUST0018676,600-650,6-10L,Lucknow,tier2,230227.58,18,90,True,3.0,1.0,1.0,1.0,0.0,9,band_600_650(+3) | tier2_city(+1) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00000316,CUST0016623,650-850,10-15L,Mumbai,tier1,1261786.38,18,0,False,3.0,1.0,1.0,1.0,0.0,3,signals_3_firing(+3),Low
LN00000317,CUST0018316,600-650,10-15L,Pune,tier1,1158849.29,24,90,True,2.0,1.0,0.0,1.0,0.0,6,band_600_650(+3) | signals_2_firing(+1) | recent_partial_pay(+2),Medium
LN00000318,CUST0027624,600-650,10-15L,Pune,tier1,859577.74,12,1,False,0.0,,,,,5,band_600_650(+3) | dpd_1_29(+2),Medium
LN00000319,CUST0009043,650-850,3-6L,Pune,tier1,180358.07,18,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00000320,CUST0022082,600-650,10-15L,Bengaluru,tier1,650807.64,12,90,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00000321,CUST0008030,550-600,3-6L,Bengaluru,tier1,246217.0,18,0,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00000322,CUST0024541,650-850,3-6L,Ahmedabad,tier2,195936.67,18,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00000323,CUST0026764,650-850,6-10L,Delhi,tier1,682051.71,24,0,False,2.0,1.0,0.0,1.0,0.0,1,signals_2_firing(+1),Low
LN00000324,CUST0015572,650-850,10-15L,Hyderabad,tier1,1029625.26,18,0,False,3.0,1.0,0.0,1.0,1.0,3,signals_3_firing(+3),Low
LN00000325,CUST0029206,550-600,<3L,Patna,tier2,67962.94,24,15,False,0.0,,,,,6,band_550_600(+1) | income_lt3L(+2) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00000326,CUST0000472,600-650,<3L,Delhi,tier1,20481.99,36,7,False,0.0,,,,,8,band_600_650(+3) | income_lt3L(+2) | long_tenure(+1) | dpd_1_29(+2),High
LN00000327,CUST0014404,550-600,10-15L,Pune,tier1,645569.83,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00000328,CUST0014522,550-600,>15L,Surat,tier2,1739431.27,12,0,False,2.0,0.0,1.0,1.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_2_firing(+1),Low
